@RELATION 'derisi0.names'

@ATTRIBUTE g1                                      numeric
@ATTRIBUTE g1_bkg                                  numeric
@ATTRIBUTE r1                                      numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE r2                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE r3                                      numeric
@ATTRIBUTE r3_bkg                                  numeric
@ATTRIBUTE r4                                      numeric
@ATTRIBUTE r5                                      numeric
@ATTRIBUTE g6                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE r6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE r7                                      numeric
@ATTRIBUTE g3_ratio                                numeric
@ATTRIBUTE g4_ratio                                numeric
@ATTRIBUTE g7_ratio                                numeric
@ATTRIBUTE r1_ratio                                numeric
@ATTRIBUTE r3_ratio                                numeric
@ATTRIBUTE r6_ratio                                numeric
@ATTRIBUTE r7_ratio                                numeric
@ATTRIBUTE g3dashbkg                               numeric
@ATTRIBUTE g6dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE r1dashbkg                               numeric
@ATTRIBUTE r2dashbkg                               numeric
@ATTRIBUTE r3dashbkg                               numeric
@ATTRIBUTE r5dashbkg                               numeric
@ATTRIBUTE r6dashbkg                               numeric
@ATTRIBUTE r7dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
3119,1898,2178,0,2652,1318,1763,868,1246,2110,3192,2093,2950,1760,841,2034,0.95,1.36,0.66,0.99,1.05,1.37,1.52,850,1099,919,1206,1334,895,987,1510,1402,10/03/01/01/11@10/03/01/03@10/03/03@10/03/04/05@14/07/05@14/13/01/01@16/01@18/02/01/01@40/01/05
3708,2424,2314,0,3096,2180,2848,1403,1899,1511,3281,2436,3257,2087,1015,1807,0.96,1.29,0.99,0.85,1.04,1.59,1.01,1384,845,1072,1084,916,1445,454,1342,1083,01/07@02/13/03@14/01@16/01
7608,2439,7330,0,8671,1690,10431,1223,6601,4912,6844,2430,5185,6372,1352,3587,0.74,0.98,1.9,1.16,1.35,0.81,0.53,6855,4414,5020,5983,6981,9208,3796,3555,2639,01/01/09/06/01@16/21/17
2416,1809,1364,0,4715,2001,1215,889,1067,1752,2886,2144,2915,1141,760,1110,1.09,1.48,0.77,0.68,0.92,1.43,1.3,355,742,381,411,2714,326,593,1055,495,99
6315,1833,6228,0,5806,1973,4204,981,3057,4312,10652,2212,4819,2886,774,1763,0.89,1.76,1.95,1.16,1.12,0.36,0.51,2879,8440,2112,5190,3833,3223,2979,3023,1084,01/05@01/07/01@02/01/01@32/01/01@32/01/03@32/01/04@32/01/05@32/07/03
6255,2200,6220,0,11862,1650,13500,1134,6106,5102,5380,2247,3389,6160,1011,6093,0.36,0.95,0.96,1.25,2.78,0.63,1.04,4497,3133,5149,5068,10212,12366,3926,1955,5373,01/06/05
6971,2734,5183,0,3253,1167,4155,961,3452,7015,6286,2175,7509,3089,940,2219,1.06,1.1,1.37,0.92,0.94,1.52,0.73,3401,4111,2149,3874,2086,3194,5961,6253,1566,12/01/01@12/04@16/01@42/16
4562,2241,3351,0,3676,1462,2779,1026,1967,2282,3389,2255,2613,2527,905,2371,0.98,1.26,0.96,0.93,1.02,1.01,1.04,1712,1134,1622,2148,2214,1753,1300,1142,1682,10/03/01@11/02/03/04@32/01/05@34/11/09
2719,2125,1520,0,2255,1457,1803,985,1227,1543,4658,2337,5053,1603,890,1394,0.81,1.34,0.91,0.72,1.23,1.52,1.1,665,2321,713,428,798,818,521,3499,787,10/03/01/01/11@10/03/05/01@42/04/05
6577,2604,5059,0,2830,1502,6294,1541,6982,4057,4248,2136,4188,3062,1050,2929,0.7,0.77,0.93,0.95,1.43,1.19,1.08,3308,2112,2012,3789,1328,4753,3064,2516,2170,01/05@20/01/03@20/01/13@20/03/02/02/01
3686,2140,2629,0,2597,1533,3777,1295,1803,1928,2948,2212,2801,2160,891,2068,0.79,1.03,0.88,0.95,1.27,1.49,1.14,1973,736,1269,1476,1064,2482,750,1101,1435,01/04@01/07/07@10/03/03@14/10@16/19/03
17904,2145,19523,0,24038,1612,11467,1082,12503,10822,12138,2119,4954,15113,983,4008,0.96,1.1,4.27,1.16,1.04,0.35,0.23,9941,10019,14130,18290,22426,10385,9645,3542,3313,12/01/01@12/04@16/01@16/03/03
6213,2482,4966,0,3789,1716,5163,1658,5197,3522,4676,2450,5284,3654,1120,2561,1.07,1.06,1.42,1.01,0.93,1.56,0.7,3755,2226,2534,3757,2073,3505,2540,3485,1787,02/45/11@10/03/01/01/11@10/03/03@10/03/04/07@16/01@16/17/01@18/01/07@18/02/01@20/09/13@20/09/14@20/09/18/09/01@30/01/09/03@34/05/02@34/11/03/07@40/01/03@42/04@42/29@43/01/03/05@43/01/03/09
3629,2450,2237,0,2100,1567,5283,1622,2905,1678,3388,2476,3362,2368,1138,1754,0.81,0.94,1.22,0.83,1.23,1.61,0.82,2978,912,1230,985,533,3661,687,1463,1006,11/04/03/03
4266,2029,3545,0,3922,1311,4072,1229,2243,3147,3538,2154,3996,2443,879,3112,0.7,0.84,0.69,1.1,1.43,1.69,1.45,1996,1384,1564,2464,2611,2843,1840,2341,2257,99
3753,2076,2659,0,3571,1258,2075,947,1872,2491,3793,2086,2733,2249,895,1709,1.08,1.23,1.26,0.9,0.93,0.79,0.79,1220,1707,1354,1512,2313,1128,1249,1355,1074,11/04/03@14/07/05@14/10@14/13/01/01@16/01@16/19/03
4655,1970,3454,0,4081,1388,2335,940,2203,2877,4335,2142,2942,2581,866,1789,1.18,1.35,1.48,0.9,0.85,0.69,0.68,1650,2193,1715,2425,2693,1395,1656,1516,1156,11/02/03/04
3946,2399,2519,0,2379,1599,4629,1545,2482,1510,3628,2435,3349,2603,1042,1926,0.93,1.42,1.31,0.8,1.08,1.25,0.76,2856,1193,1561,1234,780,3084,542,1495,1188,01/01/06/06/01/03@01/07/01@14/07
3395,2293,2028,0,2588,1630,5000,1589,3018,1379,3500,2432,3609,2435,1060,2568,0.89,1.02,0.77,0.79,1.12,1.67,1.3,3043,1068,1375,874,958,3411,409,1782,1791,99
3234,2303,1603,0,2311,1627,3122,1505,1568,1304,3382,2412,3222,2309,1106,2076,0.97,1.76,0.94,0.49,1.03,1.47,1.06,1573,970,1203,458,684,1617,407,1424,1286,01/06/10@11/02/03/01@11/02/03/04@20/01/13
2537,1809,1456,0,1921,1220,1213,788,1093,1783,2977,2070,2594,1431,839,1398,0.96,1.29,0.76,0.72,1.04,1.3,1.32,407,907,592,522,701,425,706,1176,779,10/01/05/03/01@10/03/02
3292,2279,1853,0,2435,1580,2452,992,6065,1792,3474,2377,3329,2098,1120,2011,1.08,1.14,0.83,0.69,0.93,1.64,1.2,1573,1097,978,700,855,1460,767,1785,1177,01/04@10/01/03@10/01/05/03/03@10/01/09/05@10/03/02@11/02/03/04@14/07/04@16/01@34/11/03/07@40/20@42/10/03@43/01/03/09
5621,2330,5418,0,5988,1769,23524,1796,8140,2060,5391,2314,4761,5753,970,3460,0.5,0.93,1.71,1.27,2,0.97,0.58,10802,3077,4783,4173,4219,21728,1021,2977,2792,01/01/09/04@01/01/09/05@01/01/09/06@01/01/13@01/20/17/09
3016,2189,1866,0,2171,1535,3082,1255,1465,1412,2870,2210,2518,1846,916,1976,0.69,1.13,0.71,0.87,1.45,1.23,1.41,1263,660,930,717,636,1827,439,810,1306,01/06/05@02/25
7066,2234,6734,0,5565,1487,5007,1424,2964,3092,5598,2203,4043,4041,924,2706,1.57,1.64,1.57,1.14,0.64,0.68,0.64,5639,3395,3117,5515,4078,3583,2030,2314,1991,01/05/25@11/02/03/01@11/02/03/04
3542,2435,1829,0,2325,1743,1920,1146,1279,1921,3126,2484,2955,1510,1122,1341,0.95,1.31,0.69,0.55,1.05,2,1.45,735,642,388,608,582,774,720,1279,559,20/09/07/27@20/09/13@42/25
5384,2131,4201,0,3856,1556,4750,1411,3214,2535,3962,2232,3604,3619,887,2880,0.93,1.04,1.23,0.94,1.08,1.05,0.81,3096,1730,2732,3082,2300,3339,1474,1814,2223,01/02/07/01@02/01/03@14/13/04/02
4043,2572,2149,0,3770,1181,2192,1007,1664,1652,4110,2115,3348,2105,996,1567,1.14,1.6,1.18,0.6,0.88,1.06,0.85,1354,1995,1109,877,2589,1185,659,2132,939,10/03/01/01/11@14/07@14/13/01/01@18/02/01
3236,2148,2213,0,3209,1272,2371,984,1843,2193,2957,2120,2367,2232,916,1711,0.83,1.14,1.25,0.94,1.2,1.14,0.8,1151,837,1316,1024,1937,1387,1015,948,1051,14/04@20/01/10@20/09/01@42/10
3975,2552,2462,0,2071,1248,3226,1508,3061,2386,3921,2275,4265,2169,1110,2061,0.8,0.97,0.81,0.85,1.25,1.54,1.23,1373,1646,1059,1208,823,1718,1416,2546,1301,01/03/10@01/03/13@30/01/09/07
3351,1945,2402,0,3078,1593,3492,1198,1605,2144,3007,2170,2689,1783,801,1376,0.74,1.12,1.2,0.93,1.35,1.3,0.83,1689,837,982,1308,1485,2294,1033,1094,815,01/04@01/06@14/07/02/02@42/01
3958,2504,2731,0,2744,1580,6154,1571,3257,1550,4027,2470,3401,3304,1180,2613,0.91,1.29,1.18,1,1.1,0.98,0.85,4158,1557,2124,1447,1164,4583,540,1522,1796,43/01/03/05
4355,2454,2992,0,2644,1463,2483,1072,4221,2401,4166,2446,3632,2388,1104,1706,1,0.96,1.35,0.91,1,1.23,0.74,1406,1720,1284,1733,1181,1411,1343,2128,954,10/03/01
3394,1832,2405,0,2469,1113,1670,819,1621,3235,3434,2094,4804,1732,805,1993,0.96,1.2,0.65,0.93,1.04,2.5,1.54,816,1340,927,1449,1356,851,2114,3332,1421,12/01/01@42/16
4063,2360,2674,0,3512,1623,3641,1093,2991,2475,3733,2322,3870,2921,1188,2952,0.71,1.01,0.83,0.87,1.41,1.67,1.2,1813,1411,1733,1480,1889,2548,1397,2359,2078,14/04@16/02@20/09/03
4542,1931,3331,0,2959,1197,2033,850,1891,3903,4603,1943,5489,2247,827,1850,1.23,1.37,1.2,0.88,0.81,1.54,0.83,1459,2660,1420,2298,1762,1183,2633,4093,1187,16/01@42/04/03@43/01/03/05
3496,1777,2991,0,2727,1228,2596,921,1522,4795,4061,2032,3296,1434,716,1082,0.8,1.25,1.34,1.2,1.25,0.81,0.75,1332,2029,718,2060,1499,1675,3485,1631,536,14/04@20/01/10@20/03@20/09/04
5136,2365,4162,0,3449,1781,6650,1555,3643,1983,3916,2393,3172,2936,942,1824,0.77,1.19,1.77,1.04,1.3,0.91,0.56,3898,1523,1994,2876,1668,5095,963,1385,1127,11/04/03/01
5852,2210,4566,0,4626,1578,4946,1344,2850,2974,4645,2207,3652,3231,867,2318,0.9,0.99,1.42,0.93,1.11,0.79,0.7,3236,2438,2364,3372,3048,3602,1968,1932,1663,10/01/05@10/01/09/05@11/02/03/01/04@11/02/03/04
4221,2594,2668,0,2072,1367,2170,1217,2477,2439,3389,2186,3618,1770,1046,1555,0.93,1.09,0.91,0.88,1.08,1.67,1.1,889,1203,724,1421,705,953,1424,2020,794,99
10723,2576,10607,0,6208,1459,14482,1591,11206,4571,9637,2390,4923,9237,1167,2586,1,1.54,4.45,1.15,1,0.45,0.22,12864,7247,8070,9332,4749,12891,3446,3233,1812,01/01/06/05/01/02@01/01/09/03/01@01/01/09/03/02
8889,2578,8091,0,4992,1319,5796,1075,6585,6703,6207,2268,8631,4703,1195,5789,0.96,0.85,0.74,1.09,1.04,1.85,1.35,4542,3939,3508,6840,3673,4721,5696,7247,4758,16/07@20/09/07@20/09/13@20/09/18@40/01
6862,2438,6908,0,3545,1499,12538,1696,5862,2175,5802,2521,4050,6270,1249,2484,0.91,1.5,3,1.27,1.1,0.67,0.33,9837,3281,5021,5581,2046,10842,1197,2192,1672,12/04@12/10@16/01/01@16/03/03@16/19/03@30/05/01/05@34/05@40/10/02
8187,2612,7671,0,7039,1332,10624,1318,6769,7083,7769,2452,5214,9212,2879,7331,0.7,1.11,1.45,1.14,1.43,0.7,0.69,6550,5317,6333,6353,5707,9306,6045,3740,4364,99
23930,2036,24105,0,28668,2098,22028,1268,25737,21702,23487,2719,23026,29451,1044,20725,0.71,0.84,1.43,1.05,1.41,1.02,0.7,14674,20768,28407,23005,26570,20760,20355,21263,19897,01/05/02/04@01/05/02/07@02/01@16/21/07@34/05
9401,2528,9149,0,6015,1608,13662,2025,10625,4938,6020,2556,9942,5357,1142,5867,0.56,0.78,0.84,1.12,1.79,2.27,1.19,6522,3464,4215,7753,4407,11637,3816,7923,5013,02/11@10/01/03@10/03/01@14/01@14/07@20/01/15@32/01/01@32/07/07@42/25
18322,2560,17395,0,10824,1511,7963,1131,12252,10470,17749,2530,16082,12327,1503,11262,0.99,1.09,1.11,1.02,1.01,0.94,0.9,6777,15219,10824,16047,9313,6832,9245,14411,9781,20/01/01/01@20/03/01/01@34/01/01@34/11/03/07
5944,1886,5798,0,7693,1224,3929,870,2805,3998,5654,2056,3666,4473,834,3630,1.03,1.5,1.21,1.19,0.97,0.63,0.83,3151,3598,3639,4805,6469,3059,2880,2274,3006,12/01@14/04@16/03/03@20/01/10@20/01/21@20/09/01
3450,1893,2574,0,3114,1189,2528,817,2497,6722,3828,2065,10759,2051,775,5922,0.59,0.52,0.24,1.03,1.69,5.26,4.17,1004,1763,1276,1598,1925,1711,5360,9176,5311,01/05/02/07@02/10@16/01@16/19/03@16/19/05
3490,1813,2649,0,2506,1202,2857,1016,1943,3880,4488,2170,4322,1761,783,1591,0.73,0.96,0.97,1.01,1.37,1.1,1.03,1353,2318,978,1689,1304,1841,2705,2541,1007,10/01/09/05@11/02/03/04@14/07/04@42/10/03
9701,1778,11607,0,10200,1123,5695,805,4002,9240,19537,2193,4423,6412,769,1899,1,1.65,4.25,1.33,1,0.17,0.24,4874,17344,5643,10623,9077,4890,7875,2949,1327,11/02/01@12/04@12/10@16/03/03@16/19/03
8838,2654,6960,0,4351,1293,2708,916,3801,3959,7918,2087,5289,3710,901,2390,1.17,1.33,1.6,0.92,0.85,0.71,0.63,2104,5831,2809,5680,3058,1792,2955,4128,1756,10/01/02@10/01/05/01@10/01/05/03@11/02/03@11/04/01@11/04/03/01@12/01@12/07@16/19/03@32/07
3914,2725,2114,0,1908,1188,1739,962,1485,1738,3769,2082,5988,1708,965,2125,1.02,1.42,0.5,0.7,0.98,2.86,2,796,1687,743,829,720,777,814,4787,1497,01/05@20/01/03/01@20/03/02/02/01@20/09/18/07
28381,2586,31204,0,14372,1416,21792,1422,33630,22051,23699,2386,9205,16091,1130,4615,0.86,0.92,3.92,1.16,1.16,0.35,0.26,17557,21313,14961,29884,12956,20370,20854,7570,3816,12/01/01@16/03/03
3098,2111,2034,0,2205,1418,2622,1162,1242,1664,2696,2157,2447,1776,871,1708,1,1.48,0.83,0.93,1,1.45,1.2,1458,539,905,914,787,1460,667,781,1085,02/16@20/03
2770,2032,1686,0,2753,1296,1999,915,1291,2383,2928,2084,2692,1684,865,1761,0.83,1.04,0.71,0.85,1.2,1.56,1.41,895,844,819,623,1457,1084,1067,1329,1152,01/06/02/01@01/06/10@11/02/03/01@11/02/03/04@18/02/09
21424,2615,25387,0,15151,2195,27111,1698,31723,8938,14436,2663,5830,18222,1332,3826,0.88,1.13,5.71,1.27,1.14,0.34,0.18,22317,11773,16890,23942,12956,25413,7847,3977,2956,12/01/01@12/04@16/01
4056,2481,2489,0,2499,1398,3237,965,2159,2060,4064,2316,3526,3086,1800,3404,0.7,1.31,0.82,0.81,1.43,1.19,1.22,1591,1748,1286,1284,1101,2272,1012,2088,1576,42/01
3195,1913,2332,0,2600,1281,3497,1129,2016,2116,3359,2152,3152,1825,788,1693,0.55,0.86,0.93,1.05,1.82,1.19,1.08,1309,1207,1037,1353,1319,2368,1139,1442,1121,01/04@01/05/02@01/05/25@01/06/05@02/25@10/03/01/01@10/03/01/02@10/03/01/03@10/03/02@11/02/03/04@14/07/03@16/01@16/17/07@16/19/03@18/01/01@18/02/01@18/02/05@18/02/09@30/01/05/01/02@30/01/05/01/03@30/01/05/01/06@30/05/01@32/01/03@32/01/09@34/05@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03@42/01@43/01/03/05@43/01/03/09
11206,2622,9637,0,9950,1599,4396,1103,5530,4998,10228,2457,6034,6941,1262,4203,1.05,1.34,1.74,0.95,0.95,0.57,0.57,3443,7771,5679,8169,8351,3293,3773,4449,3267,01/01/03/02/01@01/01/03/03/01@01/01/03/03/02@01/02@20/01/15
4583,2550,3194,0,3406,1567,2489,1107,2722,2359,4205,2440,4290,3237,1176,2792,0.88,1.02,1.08,0.92,1.14,1.52,0.93,1213,1765,2061,1872,1839,1382,1228,2682,1914,01/04@01/05@01/06@32/01/01@32/01/03
5092,2390,3766,0,3430,1725,2925,1645,3117,2186,3991,2481,3030,2520,1094,1954,1.09,1.11,1.19,0.91,0.92,0.7,0.84,1400,1510,1426,2446,1705,1280,1137,1057,1195,20/01/27@20/09/16@32/07/05
9685,1814,10101,0,6793,1255,5650,1081,4457,8485,11280,2276,10763,4577,743,9979,1.07,1.37,0.41,1.16,0.93,0.99,2.44,4876,9004,3834,9100,5538,4569,7143,8955,9372,16/17/09@32/05/01/03/03@32/07
6262,2448,4887,0,3837,1639,2815,1102,2280,2346,4120,2320,3340,2684,1082,1809,0.92,1.32,1.52,0.93,1.09,1.02,0.66,1581,1800,1602,3575,2198,1713,1138,1828,1056,11/04/01@11/04/02
5006,2356,4029,0,4793,1633,4813,1024,2837,2304,4795,2355,4019,4197,1214,2288,0.81,1.52,1.99,1.02,1.23,1.02,0.5,3064,2440,2983,2709,3160,3789,1128,2486,1498,11/04/03/01@12/01/01@16/03/03@34/11/03/07@40/01/05/01@41/01/01
5961,2201,5283,0,5540,1573,4247,1406,3067,3334,5434,2289,4292,3293,938,2519,0.94,1,1.29,1.08,1.06,0.8,0.78,2661,3145,2355,4053,3967,2841,2340,2524,1820,12/01/01@14/07@42/16
5553,2109,4979,0,6234,1415,3833,944,3532,3919,5565,2279,5704,4307,963,3549,0.94,1.14,1.17,1.12,1.06,1.28,0.85,2703,3286,3344,3877,4819,2889,2639,4240,2860,01/02@01/03/07@01/20/37/01@16/21/05@16/21/07@20/01/15@32/01/01@32/07/07@34/11/11
6229,2727,4680,0,3177,1302,3282,1030,3606,3007,5846,2202,4414,3179,982,1858,1.01,1.17,1.79,0.98,0.99,0.86,0.56,2282,3644,2197,3418,1875,2252,2000,3140,1226,01/03/01@01/04@01/05/25@10/03/01@10/03/03@10/03/05@14/10@16/01@16/09@16/19/05@20/01/26@20/09/16/09/03@34/05@34/11/03/07@40/01@41/01/01@42/01@42/04@43/01/03/05
2993,2050,1922,0,3376,1291,2369,944,1751,2255,3199,2208,3043,2261,874,2482,0.67,1.13,0.74,0.93,1.49,1.59,1.35,948,991,1387,876,2085,1425,1130,1582,1867,01/01/06/05/01/01@01/02@16/21/17
5725,2460,4516,0,2701,1389,3838,1431,4116,3164,4459,2275,3262,2863,1044,1524,1.22,1.3,2.3,1.01,0.82,0.76,0.43,2936,2184,1819,3302,1312,2407,2077,1655,790,14/04@20/01/10@20/03@20/09/04
4302,2456,2998,0,2415,1352,4282,1462,2968,2278,3756,2288,2809,2300,1118,1566,0.62,1.09,1.49,0.98,1.61,0.79,0.67,1748,1468,1182,1814,1063,2820,1296,1152,794,99
3548,662,3115,0,3560,1329,3818,1203,4408,1996,3821,2250,3002,3020,900,2126,0.87,0.99,1.46,0.84,1.15,0.87,0.68,2280,1571,2120,2424,2231,2615,951,1367,1455,10/01/05/01@16/19/03
