@RELATION 'spo0.names'

@ATTRIBUTE t0_green                                numeric
@ATTRIBUTE t0_red                                  numeric
@ATTRIBUTE t0Point5_green_bkg                      numeric
@ATTRIBUTE t0Point5_red                            numeric
@ATTRIBUTE t0Point5_flag                           numeric
@ATTRIBUTE t2_green                                numeric
@ATTRIBUTE t2_red                                  numeric
@ATTRIBUTE t5_green                                numeric
@ATTRIBUTE t5_green_bkg                            numeric
@ATTRIBUTE t5_flag                                 numeric
@ATTRIBUTE t7_green_bkg                            numeric
@ATTRIBUTE t7_red_bkg                              numeric
@ATTRIBUTE t9_green                                numeric
@ATTRIBUTE t9_red_bkg                              numeric
@ATTRIBUTE t11Point5_green                         numeric
@ATTRIBUTE t11Point5_red                           numeric
@ATTRIBUTE gal_ndt80_green_bkg                     numeric
@ATTRIBUTE ndt80_delete_early_green                numeric
@ATTRIBUTE ndt80_delete_early_flag                 numeric
@ATTRIBUTE ndt80_delete_mid_green                  numeric
@ATTRIBUTE t0_correlation                          numeric
@ATTRIBUTE t5_correlation                          numeric
@ATTRIBUTE t7_correlation                          numeric
@ATTRIBUTE t0_regression                           numeric
@ATTRIBUTE t0Point5_regression                     numeric
@ATTRIBUTE t2_regression                           numeric
@ATTRIBUTE t5_regression                           numeric
@ATTRIBUTE t7_regression                           numeric
@ATTRIBUTE t9_regression                           numeric
@ATTRIBUTE t11Point5_regression                    numeric
@ATTRIBUTE ndt80_delete_early_regression           numeric
@ATTRIBUTE ndt80_delete_mid_regression             numeric
@ATTRIBUTE t0_g/r_ratio                            numeric
@ATTRIBUTE t2_g/r_ratio                            numeric
@ATTRIBUTE t5_g/r_ratio                            numeric
@ATTRIBUTE t7_g/r_ratio                            numeric
@ATTRIBUTE t9_g/r_ratio                            numeric
@ATTRIBUTE t11Point5_g/r_ratio                     numeric
@ATTRIBUTE ndt80_delete_early_g/r_ratio            numeric
@ATTRIBUTE ndt80_delete_mid_g/r_ratio              numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
3570,3273,1194,3712,0,3315,2683,4206,1540,0,1806,1225,3388,917,5544,3618,1202,2541,0,5701,0.927,0.953,0.93,0.847,0.986,0.978,1.096,1.453,1.659,1.469,1.027,0.867,0.91,1.03,1.15,1.59,1.78,1.55,2.2,1.07,99
2162,1468,1202,897,0,2214,1113,2625,1708,0,1544,954,3361,1139,1449,1038,1148,1701,0,2603,0.95,0.913,0.868,0.625,2.202,3.357,0.984,1.018,3.029,0.801,0.82,0.673,0.9,2.05,1.21,1.17,1.74,1.03,1.51,0.93,11/04/03@14/07/05@14/10@14/13/01/01@16/01@16/19/03
3246,2084,1461,2221,0,2435,1560,2828,1586,0,2118,1416,3970,1272,1404,816,1270,3336,0,5558,0.824,0.842,0.835,1.024,1.005,1.121,1.213,1.26,0.795,0.962,1.141,1.215,1.34,1.22,1.55,1.57,1.35,1.65,2.15,1.18,11/02/03/04
2270,1610,1005,3153,0,4524,4789,2918,1769,0,1801,1246,2294,1233,4638,7523,1469,2463,0,2176,0.905,0.911,0.919,1.03,0.499,0.959,0.787,0.668,0.606,0.467,0.604,0.51,1.23,0.79,0.92,0.71,0.67,0.53,1.3,0.61,01/01/06/06/01/03@01/07/01@14/07
2032,1488,1159,2339,0,2240,1871,2690,1990,0,1680,1176,2072,1160,4271,3518,566,2169,0,2111,0.877,0.716,0.927,0.824,0.684,0.733,1.02,1.215,1.254,1.037,0.575,0.354,1.02,0.79,1.47,1.35,1.64,1.28,1.17,0.6,99
1760,1274,1201,1239,0,1816,1001,2378,1852,0,1724,2215,2000,1389,3171,18641,1480,1768,0,1493,0.811,0.672,0.871,0.759,1.402,1.206,0.269,0.102,0.085,0.116,1.486,0.485,0.92,1.58,0.41,0.11,0.1,0.12,0.7,1.51,01/06/10@11/02/03/01@11/02/03/04@20/01/13
2387,1508,1155,1542,0,1568,1293,2173,1470,0,1567,1044,1804,1073,1313,1181,1382,1133,0,1379,0.857,0.906,0.908,1.105,0.794,0.529,0.481,0.252,0.312,0.432,0.317,0.298,1.24,0.64,0.52,0.28,0.43,0.53,1.41,0.35,10/01/05/03/01@10/03/02
2206,1273,1386,1570,0,2278,1490,2373,1309,0,2118,1711,2671,1149,2096,1642,1218,1168,0,1421,0.703,0.92,0.951,1.013,1.518,0.972,1.095,0.776,0.7,0.92,0.749,0.499,1.59,1.15,1.25,0.81,0.82,1.03,2.85,0.83,01/04@10/01/03@10/01/05/03/03@10/01/09/05@10/03/02@11/02/03/04@14/07/04@16/01@34/11/03/07@40/20@42/10/03@43/01/03/09
3289,3108,1386,4674,0,3021,2123,3440,1561,0,1780,1097,2356,1029,7139,2610,1152,5982,0,4883,0.918,0.932,0.875,0.825,0.651,1.235,2.346,3.291,2.413,2.585,1.599,3.143,0.88,1.23,2.5,3.53,3.05,3.1,2.03,1.61,01/01/09/04@01/01/09/05@01/01/09/06@01/01/13@01/20/17/09
5465,4892,1128,9743,0,4200,6182,5062,1309,0,1482,1074,3483,1106,4417,21686,1303,2257,0,2569,0.947,0.951,0.95,1.004,0.316,0.505,0.557,0.321,0.216,0.149,0.441,0.342,0.99,0.52,0.59,0.33,0.23,0.16,0.25,0.46,01/06/05@02/25
2428,1869,1082,3818,0,2782,1761,2827,1278,0,1370,909,2442,996,2805,2075,1349,2476,0,4211,0.866,0.909,0.938,0.88,0.652,1.295,1.407,1.394,1.243,1.077,1.455,1.416,0.99,1.37,1.54,1.43,1.25,1.27,1.36,1.47,01/05/25@11/02/03/01@11/02/03/04
1904,1205,1412,2076,0,1851,1260,1922,1302,0,1990,1854,1980,1171,1508,1594,1398,1783,0,1921,0.659,0.771,0.953,0.577,0.896,0.827,0.585,0.299,0.39,0.398,0.841,1.309,0.99,0.99,0.8,0.31,0.44,0.48,0.79,0.87,20/09/07/27@20/09/13@42/25
3912,3378,1056,4189,0,3848,3426,4572,1354,0,1503,981,3514,1244,4797,4165,1571,3231,0,4268,0.945,0.975,0.963,0.946,0.997,0.879,1.107,0.922,1.152,0.977,0.679,0.531,0.97,0.93,1.1,0.94,1.18,1.08,0.81,0.69,01/02/07/01@02/01/03@14/13/04/02
1834,1004,1492,3712,0,1714,2081,1901,1374,0,1721,1382,1801,1083,1471,1647,1230,902,0,1121,0.658,0.763,0.964,0.772,0.351,0.311,0.174,0.175,0.168,0.28,0.189,0.178,1.24,0.37,0.24,0.19,0.35,0.38,1.85,0.23,10/03/01/01/11@14/07@14/13/01/01@18/02/01
2613,1635,1582,2064,0,1835,1811,2374,1776,0,1727,1192,2314,1240,1303,878,1115,2016,0,1974,0.899,0.72,0.876,1.106,1.133,0.48,0.582,0.813,0.656,0.597,0.502,0.623,1.26,0.54,0.71,1.05,1.12,1.17,2.7,0.55,14/04@20/01/10@20/09/01@42/10
4520,4342,1241,4517,0,4102,2654,4200,1506,0,1966,1700,2589,1182,9072,12510,1300,6511,0,3310,0.906,0.958,0.928,0.815,0.789,1.34,1.25,0.557,0.631,0.675,0.8,0.922,0.9,1.44,1.28,0.59,0.71,0.71,1.08,0.85,01/03/10@01/03/13@30/01/09/07
2038,1354,1357,1120,0,2009,1312,2369,1427,0,1663,1102,1878,906,2449,1511,1093,976,0,2357,0.848,0.849,0.83,1.056,1.31,1.046,0.921,1.416,1.345,1.639,1.072,1.235,1.22,1.19,1.11,1.59,1.6,1.93,1.06,1.1,01/04@01/06@14/07/02/02@42/01
1624,1098,1248,1685,0,1724,1355,1983,1425,0,1500,1040,1475,925,1768,1207,1328,1187,0,1476,0.754,0.916,0.901,0.681,0.612,0.562,1.078,1.092,0.526,1.407,0.572,0.632,0.91,0.74,1.19,1.24,1.02,1.45,2.34,0.64,43/01/03/05
3277,2247,1311,3464,0,1989,1894,2502,1519,0,1858,1706,2093,1126,1682,1510,1377,1403,0,1458,0.771,0.909,0.973,0.996,0.485,0.581,0.555,0.39,0.385,0.636,0.346,0.499,1.21,0.66,0.6,0.41,0.48,0.74,1.49,0.43,10/03/01
4355,2958,1185,2825,0,2798,1752,3916,1511,0,1570,1023,2881,1164,2117,1456,1230,1882,0,1916,0.853,0.907,0.951,1.114,1.572,1.294,1.026,1.048,1.09,1.16,1.408,0.97,1.29,1.42,1.17,1.1,1.16,1.28,1.95,1.51,12/01/01@42/16
1881,1027,1282,2286,0,2155,1488,2138,1340,0,1750,1176,2671,1088,1902,1674,1393,2101,0,1916,0.653,0.844,0.932,0.719,0.782,0.907,0.967,1.255,0.849,0.571,0.956,0.962,1.32,1.05,1.26,1.32,1,0.72,1.75,1.03,14/04@16/02@20/09/03
3960,2882,1137,2679,0,2229,1578,3259,1508,0,1494,928,2423,995,1704,964,1332,3494,0,3190,0.867,0.924,0.932,1.034,1.521,1.035,1.112,1.076,1.537,1.532,1.056,0.699,1.22,1.16,1.25,1.13,1.64,2.1,1.79,1.09,16/01@42/04/03@43/01/03/05
2559,1947,1067,1963,0,2410,1550,2987,1361,0,1463,966,2102,958,3768,2697,863,3276,0,2676,0.925,0.922,0.888,0.968,1.666,1.112,1.063,1.39,1.486,1.228,1.715,1.217,1.04,1.29,1.2,1.54,1.51,1.32,0.29,1.85,14/04@20/01/10@20/03@20/09/04
2315,1922,1217,2518,0,2136,1919,2587,1521,0,1656,1239,1938,1214,4342,5170,1160,3366,0,2560,0.876,0.914,0.958,0.759,0.838,0.683,0.547,0.524,0.585,0.687,0.715,0.277,0.87,0.73,0.6,0.54,0.64,0.74,1.42,0.71,11/04/03/01
2587,1811,1193,2657,0,2920,1968,3250,1380,0,1484,986,2433,903,3308,3063,1365,2751,0,4277,0.928,0.947,0.95,1.019,1.472,1.207,1.499,1.267,1.208,0.952,1.482,1.503,1.14,1.33,1.49,1.37,1.34,0.98,1.96,1.52,10/01/05@10/01/09/05@11/02/03/01/04@11/02/03/04
1836,1513,1289,1203,0,1759,1177,2223,1494,0,1548,1124,1608,1096,3031,2962,1557,2178,0,2062,0.924,0.872,0.945,0.833,2.336,0.957,1.12,1.828,0.524,0.809,1.301,1.451,0.88,1.11,1.35,1.82,1.14,0.89,1.13,1.33,99
3835,3706,1192,5192,0,3700,2219,4361,1640,0,1670,1114,2522,1214,8221,5263,1398,4904,0,4510,0.922,0.91,0.968,0.824,0.6,1.537,1.58,1.749,1.711,1.524,2.049,1.207,0.89,1.56,1.57,1.77,1.57,1.53,1.92,2.04,01/01/06/05/01/02@01/01/09/03/01@01/01/09/03/02
8731,7963,1532,7932,0,6978,5454,7443,2082,0,5798,3838,5025,1174,5205,2885,1555,4338,0,3189,0.787,0.946,0.933,0.725,1.435,1.095,1.384,1.483,1.733,1.805,0.837,1.004,1,1.2,1.5,1.59,1.98,1.89,1.32,0.9,16/07@20/09/07@20/09/13@20/09/18@40/01
3021,2422,1482,3961,0,2697,2615,2942,1391,0,1564,1574,2065,1200,4206,22299,1471,4098,0,2875,0.885,0.956,0.945,0.914,0.658,0.701,0.526,0.142,0.148,0.141,0.613,0.538,1.02,0.76,0.58,0.14,0.19,0.14,0.61,0.62,12/04@12/10@16/01/01@16/03/03@16/19/03@30/05/01/05@34/05@40/10/02
10251,8222,1691,4558,0,6988,2698,7990,1674,0,5870,1660,5225,1155,5356,986,1500,10184,0,7753,0.813,0.883,0.931,0.907,1.49,2.561,5.029,9.56,6.677,10.725,4.358,7.392,1.16,2.83,6.17,10.35,8.71,13.45,3.02,4.69,99
27601,26482,1640,8695,0,32807,11514,50296,7212,0,7538,1380,37324,1468,26163,4890,1088,22794,0,32871,0.929,0.912,0.859,0.951,4.404,2.726,6.042,5.123,4.996,5.787,8.763,42.857,1.01,2.9,7.25,6.82,5.86,5.99,1.08,8.77,01/05/02/04@01/05/02/07@02/01@16/21/07@34/05
5441,3993,1465,2772,0,4659,3448,5597,1462,0,1572,976,3537,1029,8512,5172,1559,2360,0,2857,0.665,0.951,0.967,1.067,1.543,1.14,1.884,2.489,2.306,1.577,1.231,1.846,1.26,1.21,2.06,2.53,2.16,1.62,1.03,1.27,02/11@10/01/03@10/03/01@14/01@14/07@20/01/15@32/01/01@32/07/07@42/25
7744,6025,1535,7447,0,5232,3450,6343,1636,0,3334,2538,5879,1206,4765,3876,1214,8458,0,9976,0.812,0.925,0.924,0.892,1.223,1.308,1.065,1.063,0.971,1.047,1.075,1.097,1.13,1.42,1.18,1.14,1.06,1.15,2.19,1.23,20/01/01/01@20/03/01/01@34/01/01@34/11/03/07
4781,3521,1591,3374,0,3601,3037,5152,2122,0,1758,1018,5551,1953,1727,1275,1181,4031,0,5227,0.927,0.955,0.942,1.213,1.189,0.904,0.949,1.146,1.44,0.972,0.96,0.778,1.26,0.95,1.04,1.14,1.38,1.11,1.51,0.94,12/01@14/04@16/03/03@20/01/10@20/01/21@20/09/01
14052,16446,1255,12174,0,8580,9965,13309,1757,0,1902,1336,9939,1316,7744,4271,1271,7211,0,6821,0.961,0.972,0.96,0.771,0.768,0.751,1.171,0.85,1.414,1.78,0.776,1.393,0.8,0.79,1.17,0.84,1.41,1.85,0.68,0.82,01/05/02/07@02/10@16/01@16/19/03@16/19/05
2243,1878,1124,2483,0,2112,1808,2530,1399,0,1365,907,1768,898,2564,2377,815,2475,0,2162,0.898,0.909,0.92,0.81,0.977,0.724,0.941,0.85,0.837,0.833,0.563,0.642,0.91,0.78,1.03,0.94,0.95,0.91,0.28,0.6,10/01/09/05@11/02/03/04@14/07/04@42/10/03
4064,2755,1162,2951,0,2375,1926,3165,1524,0,1634,1182,2946,1191,1794,1521,1117,2717,0,2640,0.934,0.904,0.961,1.243,1.297,0.857,0.508,0.585,0.721,0.739,0.806,0.645,1.29,0.9,0.53,0.59,0.67,0.81,1.91,0.83,11/02/01@12/04@12/10@16/03/03@16/19/03
2372,1458,1369,3010,0,2094,1349,2474,1362,0,1696,1242,2453,1126,2034,1597,1434,2216,0,2512,0.819,0.919,0.941,1.039,1.007,1.065,0.994,0.893,0.841,0.948,1.231,1.017,1.31,1.23,1.02,0.97,0.95,1.03,1.5,1.39,10/01/02@10/01/05/01@10/01/05/03@11/02/03@11/04/01@11/04/03/01@12/01@12/07@16/19/03@32/07
1556,817,1323,1133,0,1441,798,1668,1338,0,1645,1224,1739,886,1289,980,1470,712,0,932,0.415,0.741,0.873,0.529,0.571,0.99,1.124,0.613,0.519,0.443,0.595,0.554,1.3,1.46,1.6,0.87,0.78,0.79,1.42,0.99,01/05@20/01/03/01@20/03/02/02/01@20/09/18/07
1235,671,1118,572,0,1268,775,1805,1508,0,1393,1095,1437,1032,1063,733,1521,665,0,1001,0.333,0.53,0.409,0.479,0.647,0.584,0.585,0.481,0.258,0.346,0.182,-0.046,1.06,1.22,1.44,1.49,0.69,1.25,2.72,0.83,12/01/01@16/03/03
2117,1411,1057,1869,0,2146,1543,2425,1438,0,1399,986,1805,934,2383,1670,1207,1291,0,1748,0.833,0.883,0.853,0.877,0.855,0.869,0.641,0.746,0.982,1.195,0.791,0.49,1.12,1.01,0.8,0.94,1.23,1.29,1.88,0.83,02/16@20/03
11792,10654,1495,6092,0,8047,5183,10294,1722,0,1706,1040,9724,1123,3966,2850,1064,6215,0,7964,0.899,0.948,0.963,0.937,1.213,1.427,1.697,1.841,1.585,1.237,1.548,2.631,1.04,1.49,1.74,1.92,1.61,1.31,2.63,1.63,01/06/02/01@01/06/10@11/02/03/01@11/02/03/04@18/02/09
1148,656,1157,612,0,1204,689,1596,1382,0,1388,991,1631,1191,1060,674,1417,722,0,1025,0.156,0.496,0.427,0.139,0.856,0.353,0.708,0.547,0.477,0.084,0.69,0.115,1.02,1.65,1.42,1.28,0.98,1.1,2.92,1.04,12/01/01@12/04@16/01
2856,1723,1340,1639,0,2099,1465,2388,1419,0,2154,1348,2235,1084,1847,1086,1193,1062,0,1188,0.783,0.909,0.917,1.084,1.602,0.939,1.145,1.306,1.212,1.337,0.864,0.877,1.42,1.03,1.33,1.41,1.5,1.66,1.22,1.17,42/01
7310,7295,1502,2976,0,9539,3719,13336,1746,0,1736,1097,11073,1089,18846,4326,1085,3558,0,14354,0.885,0.926,0.931,0.834,2.47,2.633,3.316,3.729,3.01,4.705,6.523,5.267,0.92,2.76,3.54,3.87,3.12,5.16,2.83,6.46,01/04@01/05/02@01/05/25@01/06/05@02/25@10/03/01/01@10/03/01/02@10/03/01/03@10/03/02@11/02/03/04@14/07/03@16/01@16/17/07@16/19/03@18/01/01@18/02/01@18/02/05@18/02/09@30/01/05/01/02@30/01/05/01/03@30/01/05/01/06@30/05/01@32/01/03@32/01/09@34/05@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03@42/01@43/01/03/05@43/01/03/09
3392,2241,1521,2299,0,2433,1521,3439,1708,0,2436,2040,3215,1217,2500,2266,1195,4395,0,4394,0.806,0.911,0.907,1.15,1.309,1.245,1.155,0.858,0.754,0.795,1.596,1.444,1.44,1.39,1.25,1.01,0.91,0.87,2.28,1.88,01/01/03/02/01@01/01/03/03/01@01/01/03/03/02@01/02@20/01/15
4888,3537,1717,2384,0,2519,1672,3253,1680,0,2668,1497,2543,1029,1894,1034,1257,1765,0,1588,0.865,0.847,0.94,0.982,2.178,1.158,1.483,1.986,1.559,1.552,1.403,1.375,1.25,1.25,1.84,1.96,1.93,1.83,1.86,1.48,01/04@01/05@01/06@32/01/01@32/01/03
1222,732,999,550,0,1300,723,1923,1494,0,1279,837,1536,1060,1188,845,1783,604,0,910,0.487,0.673,0.502,0.461,0.644,0.557,0.858,0.501,0.333,0.334,0.102,0.235,1.18,1.16,1.4,1.07,0.78,1.06,1.1,1.18,20/01/27@20/09/16@32/07/05
3802,3287,1062,6247,0,3290,2422,3961,1456,0,1403,1091,2544,1038,3858,5882,957,2234,0,2332,0.887,0.966,0.977,0.882,0.123,1.193,1.296,0.467,0.368,0.536,1.25,0.496,0.98,1.21,1.31,0.48,0.4,0.55,0.96,1.29,16/17/09@32/05/01/03/03@32/07
1913,1112,1395,1731,0,2246,1376,2379,1527,0,1578,878,3254,1077,1950,1492,1332,2330,0,2190,0.792,0.876,0.916,0.966,1.664,1.105,0.976,1.132,0.936,0.872,1.947,1.232,1.26,1.25,1.12,1.21,1.05,1,0.42,1.98,11/04/01@11/04/02
3433,2353,1460,3052,0,4733,2360,4445,1553,0,1870,1038,6481,1124,4069,2410,1317,2958,0,3466,0.829,0.906,0.939,0.991,2.19,1.856,1.171,1.758,1.616,1.561,3.95,2.055,1.27,2.02,1.29,1.82,1.83,1.7,2.63,4.07,11/04/03/01@12/01/01@16/03/03@34/11/03/07@40/01/05/01@41/01/01
1962,1415,1113,2369,0,2387,1728,2688,1291,0,1469,975,2270,996,2668,2388,1513,1799,0,2548,0.903,0.957,0.964,0.887,1.034,1.056,1.02,1.061,1.003,0.894,0.99,1.128,1.01,1.06,1.11,1.11,0.99,0.94,1.31,1.03,12/01/01@14/07@42/16
8867,6657,1334,9490,0,4761,3606,6653,2379,0,1989,1200,5002,1028,2734,1762,1019,5618,0,6341,0.957,0.932,0.903,1.23,0.721,1.176,1.768,1.888,1.512,1.409,0.876,1.059,1.26,1.2,1.98,2.14,1.64,1.6,1.04,0.91,01/02@01/03/07@01/20/37/01@16/21/05@16/21/07@20/01/15@32/01/01@32/07/07@34/11/11
4134,2819,1303,5068,0,3941,3669,4283,1483,0,2254,1357,4753,1236,3664,2093,1648,2558,0,2617,0.892,0.924,0.964,1.079,1.147,0.84,0.911,1.079,1.677,1.718,0.64,0.689,1.25,0.92,0.97,1.12,1.81,1.79,1.55,0.69,01/03/01@01/04@01/05/25@10/03/01@10/03/03@10/03/05@14/10@16/01@16/09@16/19/05@20/01/26@20/09/16/09/03@34/05@34/11/03/07@40/01@41/01/01@42/01@42/04@43/01/03/05
