@RELATION 'derisi0.names'

@ATTRIBUTE g1                                      numeric
@ATTRIBUTE g1_bkg                                  numeric
@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE g2                                      numeric
@ATTRIBUTE g2_bkg                                  numeric
@ATTRIBUTE r2                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4                                      numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE g5_bkg                                  numeric
@ATTRIBUTE r5_bkg                                  numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE r6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE r7_bkg                                  numeric
@ATTRIBUTE f7                                      numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g7_ratio                                numeric
@ATTRIBUTE r3_ratio                                numeric
@ATTRIBUTE g2dashbkg                               numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE r2dashbkg                               numeric
@ATTRIBUTE r4dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
3509,1917,1007,0,3462,2255,2756,1272,0,2192,1121,1939,744,0,1423,1189,0,2088,1536,0,1690,803,607,0,0.89,1.17,1.27,1207,1071,887,1484,1195,12/04
3954,1956,974,0,5159,2256,3951,1259,0,2872,1117,2439,757,0,1593,1244,0,2144,1416,0,2352,910,668,0,1.03,0.64,0.9,2903,1755,1442,2692,1682,11/02/03@11/04/03/01@16/19/03
4329,2059,1152,0,6375,2728,6329,1630,0,3737,1849,4615,1809,0,1435,1001,0,2404,1476,0,3244,2078,1722,0,1.1,0.99,1.61,3647,1888,1166,4699,2806,20/01/09@20/03@20/09
2925,1980,985,0,3362,2374,2226,1457,0,1838,1127,1271,729,0,1436,1150,0,2143,1590,0,1352,817,577,0,1.16,0.75,0.82,988,711,535,769,542,99
3828,2350,1182,0,3513,2628,2557,1609,0,3004,1498,2912,1091,0,1577,955,0,2713,1981,0,2525,1333,1014,0,0.99,0.46,1.19,885,1506,1192,948,1821,01/03/01@01/04@12/01@12/04@14/04@16/01@16/06@16/19/05@20/09/07/05@20/09/07/25@20/09/13@20/09/18/09/01@34/05/02@42/16@42/19@42/25
6880,2469,1170,0,6148,2546,4794,1458,0,4529,1296,4385,860,0,4697,5795,1,2389,1506,0,3497,1090,890,0,1.13,0.76,1.1,3602,3233,2407,3336,3525,02/13@14/01@14/10@20/01/01/01/01@34/01/01/01
3712,1844,934,0,4522,2082,3977,1045,0,2607,966,1666,601,0,1353,1149,0,2043,1360,0,2265,784,581,0,0.94,1.1,0.88,2440,1641,1481,2932,1065,01/04@14/07/03@32/01
5155,2372,1205,0,5260,2564,4311,1508,0,4088,1377,2886,855,0,4157,4318,1,2259,1501,0,3660,1426,938,0,1,2.29,1.06,2696,2711,2234,2803,2031,11/02/01@11/04/01@11/06/01@16/03/03
3987,1755,917,0,5713,2132,4310,1106,0,3244,1018,1630,653,0,1246,1084,0,2064,1323,0,2927,816,630,0,0.96,3.39,0.62,3581,2226,2111,3204,977,01/05@01/06/06/11@14/07@42/01
5699,2404,1263,0,4835,2735,3831,1686,0,4720,1495,4220,1084,0,1559,1089,0,2661,1915,0,3286,1272,900,0,1.01,0.81,0.96,2100,3225,2014,2145,3136,01/04@16/01@16/19/03@20/01/01/01/01@20/01/01/07/08@20/01/25@20/01/27@20/03/25@20/09/13@32/07/05@34/11/03
3317,1805,923,0,4500,2210,3294,1252,0,2347,1101,1732,732,0,1545,1263,0,2138,1578,0,1741,793,596,0,1.18,0.55,0.89,2290,1246,948,2042,1000,99
20144,1869,953,0,23736,2269,23928,1338,0,18662,1050,13976,778,0,1563,1357,0,2158,1620,0,16293,803,605,0,0.86,1.76,0.81,21467,17612,15490,22590,13198,01/04@10/01/03@10/03/01@10/03/02@14/01@14/04@14/07@14/10@16/01@16/19/03@18/02/01@20/01/10@20/03@20/09/01@20/09/04@20/09/05@20/09/07@32/01/05@32/01/07@34/01/01/01@34/11/09@40/10/02/01@41/01/01@42/01@42/10@43/03
2362,978,823,0,4918,2451,4138,1546,0,2827,1312,2295,1002,0,1463,999,0,2345,1727,0,2520,975,716,0,1.82,1.37,0.95,2467,1515,1545,2592,1293,14/04@20/09/07/05@20/09/13
7628,2104,1073,0,9942,2491,8435,1450,0,6424,1218,5111,761,0,1768,1248,0,2295,1480,0,5245,865,694,0,0.95,1.44,0.92,7451,5206,4380,6985,4350,20/03/01/01
5824,2490,1223,0,4339,2435,3111,1401,0,4695,1623,3862,1076,0,1732,1048,0,2458,1718,0,3277,1196,814,0,0.95,1.53,0.93,1904,3072,2081,1710,2786,01/05/25@16/01@18/02/01/01@30/05/01/10@32/01/03@32/07/07@34/11/03/13
6278,2616,1283,0,6015,2580,5411,1647,0,4252,1431,3317,995,0,1883,1119,0,2350,1455,0,3573,1724,1260,0,1.01,1.76,1.11,3435,2821,1849,3764,2322,20/09/01
5206,2235,1191,0,4788,2359,3728,1391,0,3228,1162,2722,813,0,1591,1141,0,2220,1606,0,2847,866,677,0,0.84,0.63,1.08,2429,2066,1981,2337,1909,01/05/25@14/04@20/01/10@20/09/13@43/01/03/09
3028,1963,1034,0,3827,2292,2968,1246,0,2136,1143,1777,738,0,1490,1205,0,2102,1413,0,1804,876,639,0,1.06,0.74,1.32,1535,993,928,1722,1039,10/01/05/01
8238,1969,1015,0,10720,2234,9450,1228,0,6265,1079,6772,753,0,1517,1190,0,2106,1416,0,5985,856,657,0,1.06,1.58,1.22,8486,5186,5129,8222,6019,02/11@10/01/03@10/03/01@14/01@14/07@20/01/15@32/01/01@32/07/07@42/25
35577,2664,1316,0,25905,2628,22534,1536,0,38602,1786,33403,1302,0,1898,1171,0,2960,2071,0,31214,1813,1028,0,0.94,4.74,0.93,23277,36816,29401,20998,32101,01/01/09/04/02@01/01/11/04/02@01/05/06/07@01/07/01@01/07/07@02/13@02/16/01@11/02/03/04/01
4939,1949,1013,0,6789,2193,5025,1119,0,3116,1013,2438,678,0,1456,1107,0,2096,1366,0,3167,866,637,0,1.01,1.13,0.92,4596,2103,2301,3906,1760,01/03/01@01/03/04@01/03/16/01@01/03/16/03@11/04/01@16/03/01@16/03/03@16/17/09@32/10/03
11340,2613,1335,0,10586,2603,10880,1568,0,9040,1431,6576,974,0,2103,1269,0,2507,1539,0,9143,2472,1086,0,1.06,4.86,1.02,7983,7609,6671,9312,5602,12/10
4661,1882,979,0,4920,2330,4104,1370,0,3364,1066,3156,742,0,1443,1248,0,2121,1501,0,2875,799,593,0,0.99,1.07,1.05,2590,2298,2076,2734,2414,12/04/02@16/19/05
3973,2483,1280,0,3972,2617,3087,1562,0,2945,1643,2318,1174,0,1641,989,0,2725,1923,0,2233,1293,970,0,1.16,0.94,1.14,1355,1302,940,1525,1144,01/05/02/04@01/05/02/07@01/07@01/20/01/01@16/17/09@16/21/07
23767,1917,1014,0,23520,2344,23869,1393,0,21214,1108,18533,750,0,1468,1233,0,2193,1625,0,22567,873,592,0,0.92,4.87,1.08,21176,20106,21694,22476,17783,10/03/01@12/01/01@12/04@14/10@16/01
5435,2419,1305,0,4832,2721,3607,1695,0,4858,1488,4648,1076,0,1613,1120,0,2717,2020,0,4089,1321,970,0,0.97,1.43,1.04,2111,3370,2768,1912,3572,20/09/07/03@20/09/07/27
5024,1869,943,0,5120,2243,4099,1352,0,3634,1065,2618,717,0,1255,1141,0,2250,1682,0,3029,820,631,0,0.98,1.13,0.86,2877,2569,2209,2747,1901,10/03/01/01/03@16/01@18/02/01/02/05
3348,1942,1014,0,4890,2094,4110,1112,0,2418,966,2776,633,0,1390,1172,0,2084,1327,0,2206,835,633,0,0.96,0.56,1.16,2796,1452,1371,2998,2143,01/05/25@20/01/03/01@20/03@20/09/16@20/09/18/07@34/11/12
10757,1909,948,0,13864,2158,13797,1150,0,8207,985,8142,698,0,1462,1157,0,1990,1336,0,8125,818,583,0,0.86,3.02,1.33,11706,7222,7307,12647,7444,20/03/01@20/09/07
6020,2429,1236,0,6039,2619,4743,1503,0,4550,1414,4149,1009,0,2194,1391,0,2390,1525,0,3818,1562,1168,0,0.95,1.77,1.14,3420,3136,2256,3240,3140,01/06@14/07@20/09/18
4695,1886,995,0,4674,2233,3773,1314,0,3166,993,3173,689,0,1421,1209,0,2088,1582,0,2420,807,618,0,0.86,0.51,1.06,2441,2173,1613,2459,2484,14/10@20/09/07/27
4219,2391,1236,0,4148,2640,3374,1576,0,3542,1521,2619,1078,0,1474,1042,0,2649,1935,0,2733,1248,907,0,0.88,1.71,0.93,1508,2021,1485,1798,1541,01/04@14/07/03
4024,2386,1242,0,3920,2700,2688,1587,0,2966,1523,2531,1162,0,1559,1043,0,2665,1956,0,2428,1118,854,0,1.06,0.82,0.95,1220,1443,1310,1101,1369,10/03/01/01/11@14/07/05@14/10@14/13/01/01@16/01@16/19/03
3234,1749,900,0,3585,2201,2383,1283,0,2128,1074,1563,737,0,1357,1198,0,2158,1628,0,1479,751,573,0,1.06,1.9,0.85,1384,1054,728,1100,826,10/01/03/03@10/01/03/05@10/03/01@16/03/01
25577,1721,912,0,29378,2033,27928,1031,0,25109,952,10910,657,0,1628,1478,0,2137,1404,0,21147,793,602,0,0.95,1.93,0.48,27345,24157,20354,26897,10253,32/01/01@32/07/07@34/01/01/01@34/11/03
41019,2723,1491,0,40006,2962,40977,1751,0,37286,3118,48469,4603,0,2278,2011,0,2535,1671,0,36163,10201,6798,0,0.96,1.87,1.39,37044,34168,25962,39226,43866,34/11/03/07@41/01/01@42/01
3864,1724,863,0,5484,1964,6439,1103,0,2475,927,2139,587,0,1453,1328,0,2062,1393,0,2202,732,556,0,0.83,1.07,1.37,3520,1548,1470,5336,1552,01/04@01/05/02@01/05/25@01/06/05@02/25@10/03/01/01@10/03/01/02@10/03/01/03@10/03/02@11/02/03/04@14/07/03@16/01@16/17/07@16/19/03@18/01/01@18/02/01/01@18/02/05@18/02/09@30/01/05/01/02@30/01/05/01/03@30/01/05/01/06@30/05/01/18@32/01/03@32/01/09@34/05@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03@42/01@43/01/03/05@43/01/03/09
3564,1648,833,0,3873,1940,2977,998,0,7810,899,7893,598,0,1501,1313,0,2114,1461,0,1772,748,568,0,1.01,1.07,1.11,1933,6911,1024,1979,7295,11/04/03/01@11/04/03/05@16/03/03
5878,2390,1229,0,5445,2733,4100,1647,0,4996,1665,3797,1192,0,1557,1148,0,2750,2078,0,4105,1158,945,0,0.87,1.28,0.8,2712,3331,2947,2453,2605,11/04/03/01@16/03/03
6659,2293,1201,0,8389,2632,9049,1538,0,5555,1350,4772,918,0,2070,1508,0,2352,1501,0,4619,1280,1158,0,0.9,1.64,1.32,5757,4205,3339,7511,3854,20/01/01/01/01@20/09/18/07@34/01/01/01
5662,2746,1433,0,4035,2227,2747,1211,0,3129,1271,2151,838,0,1797,1007,0,2330,1385,0,2288,978,661,0,1.19,1.8,0.66,1808,1858,1310,1536,1313,11/02/03/04@40/01
10099,3168,1741,0,7006,2332,5117,1267,0,6913,1382,6096,996,0,1707,1098,0,2328,1472,0,4629,1106,815,0,1.11,2.16,1.09,4674,5531,3523,3850,5100,20/01/01/01@20/03/02/03@32/01/03@34/01/01/01@34/01/01/03
3156,2222,1102,0,3275,2339,2031,1316,0,2070,1296,1605,924,0,1393,1009,0,2300,1648,0,1607,962,726,0,1.21,1.25,0.65,936,774,645,715,681,99
5375,2668,1227,0,3731,2384,2418,1285,0,4217,1446,3793,1041,0,1845,1085,0,2224,1491,0,2619,1216,824,0,1.1,1.11,0.96,1347,2771,1403,1133,2752,14/04@16/01@20/09/07@20/09/13@20/09/16/09/03@42/25
3462,2097,1098,0,3639,2466,2551,1522,0,2217,1150,1895,829,0,1499,1001,0,2299,1696,0,1754,879,700,0,1.09,0.73,1.1,1173,1067,875,1029,1066,01/04@01/07
8896,2075,1097,0,15722,2632,18888,1526,0,9157,1165,8318,725,0,1906,1309,0,2208,1433,0,7343,986,727,0,0.85,1.67,1.28,13090,7992,6357,17362,7593,01/05/06/07@01/06/05@01/07/01@02/01@02/10@02/16/13@02/45@16/19@42/01
8753,1977,1074,0,12053,2291,11084,1272,0,7279,1061,5000,704,0,1770,1420,0,2083,1329,0,6340,865,644,0,1.08,3.41,0.79,9762,6218,5475,9812,4296,10/03/01@14/13@16/09@18/02/01/02/03@34/11/12
8496,1853,1010,0,7649,2279,9019,1398,0,7498,1107,6849,780,0,1241,1132,0,2214,1576,0,6847,834,597,0,0.75,3.9,1.85,5370,6391,6013,7621,6069,10/01/09/05@11/04/01@11/06/01@12/01@16/01@16/03/03@42/10/03@42/10/07
8521,2508,1257,0,7034,2643,5945,1528,0,5909,1575,4567,1039,0,6047,6116,1,2506,1696,0,5228,2375,1774,0,1.08,1.35,0.9,4391,4334,2853,4417,3528,14/10@16/01@20/09/18/09/01@40/01@42/04/03@43/01/03/05
6054,2385,1264,0,4743,2725,3802,1603,0,5509,1619,5977,1228,0,1689,1093,0,2674,1994,0,4154,1350,1188,0,0.93,0.66,1.37,2018,3890,2804,2199,4749,34/01/01/01
4433,2455,1208,0,5072,2582,4177,1452,0,3391,1425,2521,1001,0,1987,1282,0,2403,1531,0,3032,1582,1048,0,0.93,2.03,0.88,2490,1966,1450,2725,1520,10/03/01/01/11@11/02/03/04@18/02/01
4057,2310,1171,0,4509,2616,3522,1465,0,2886,1384,1975,930,0,1993,1270,0,2308,1580,0,2410,1533,1150,0,0.97,1.37,0.91,1893,1502,877,2057,1045,01/06@11/02/03/01@11/02/03/04
4475,1703,871,0,4853,2026,5076,1092,0,2875,946,3120,651,0,1432,1272,0,1988,1325,0,2707,785,615,0,0.89,0.91,1.59,2827,1929,1922,3984,2469,01/01/09/06/02@01/02/02@01/07/01@14/13@16/21/17
2807,1749,855,0,3046,2213,2070,1263,0,1901,1034,1527,725,0,1611,1681,0,2121,1630,0,1412,759,610,0,0.94,0.75,1.09,833,867,653,807,802,01/07@14/07/01
3997,1739,901,0,4850,1842,3824,1166,0,3107,1485,2269,1054,0,1658,1677,0,1978,1500,0,2989,786,615,0,1.09,1.31,0.81,3008,1622,2203,2658,1215,01/03/04/01@01/03/04/03@01/03/13@14/10@16/01@16/17/09@16/19@30/05/01@40/01/03/01
5394,2290,1213,0,6310,2708,5531,1534,0,4290,1431,4968,1034,0,2021,1373,0,2405,1710,0,3523,1672,1574,0,0.95,0.77,1.25,3602,2859,1851,3997,3934,14/04@20/01/10@20/09/16
3438,1697,869,0,3692,1926,2765,1032,0,2062,902,2032,590,0,1419,1331,0,2049,1465,0,1702,745,563,0,1.17,0.5,1,1766,1160,957,1733,1442,01/05/06/07
20408,2445,1278,0,24328,2740,22611,1586,0,16283,2261,13786,1882,0,2419,1942,0,2443,1674,0,12983,5680,3640,0,0.95,1.74,0.88,21588,14022,7303,21025,11904,02/13/03@11/02/03/01@11/02/03/04
3519,2232,1084,0,4468,2638,3547,1505,0,2637,1257,2098,804,0,1879,1270,0,2257,1504,0,2341,1130,860,0,1.04,1.31,1.04,1830,1380,1211,2042,1294,10/01/02@10/01/03/03@10/01/09/05@10/03/01/01@16/01@16/03/01@16/19/03
10810,2714,1338,0,7314,2290,8671,1265,0,9374,1331,17579,1105,0,1600,1087,0,2325,1421,0,4742,1006,1620,0,0.87,0.16,1.41,5024,8043,3736,7406,16474,01/01/03/02/01@01/05/02/04@01/05/02/07@02/10@02/16/11@16/21/08
4173,2318,1132,0,3352,2388,2127,1379,0,2886,1546,2494,1116,0,1724,1093,0,2395,1601,0,1967,1176,789,0,1.26,1.08,1.06,964,1340,791,748,1378,11/06/02
3455,2177,1138,0,3435,2473,2632,1444,0,3791,1239,3379,793,0,1613,1150,0,2222,1590,0,1772,970,673,0,0.88,1.37,1.14,962,2552,802,1188,2586,10/03/03@16/01@16/07@30/01/05/05/01@32/01/03@42/04/03@43/01/03/05
2950,1946,992,0,4311,2480,3348,1342,0,2091,1136,1588,733,0,1895,1388,0,2189,1406,0,1944,921,673,0,1.09,1.18,1.37,1831,955,1023,2006,855,99
28038,2108,1139,0,33368,2519,32510,1438,0,24072,1206,24086,815,0,1896,1378,0,2248,1442,0,17628,934,707,0,0.97,6.04,1.09,30849,22866,16694,31072,23271,12/01/01@12/04@16/01
2878,1959,1027,0,3573,2379,2217,1352,0,1731,1121,1252,743,0,1811,1248,0,2033,1330,0,1447,882,668,0,1.27,1.02,0.95,1194,610,565,865,509,10/01/05/03/01@10/03/02/01@16/01
18944,2082,1107,0,16768,2458,16751,1471,0,14046,1221,14724,848,0,1603,1169,0,2256,1587,0,19169,979,704,0,0.91,3.56,1.18,14310,12825,18190,15280,13876,12/01/01@12/04@16/01
2484,1977,1041,0,2985,2402,1956,1419,0,1497,1123,1129,757,0,1279,1131,0,1916,1333,0,1312,860,619,0,1.34,0.78,1.49,583,374,452,537,372,01/05/03@01/06@42/01@43/01/03/05
3928,2496,1270,0,3400,2412,2440,1407,0,3561,1596,3305,1108,0,1811,1023,0,2493,1832,0,2644,1232,764,0,1.14,1.08,1.27,988,1965,1412,1033,2197,14/04@20/09/13
5486,2498,1266,0,4648,2409,3747,1338,0,4000,1260,3094,802,0,2114,1381,0,2364,1461,0,3417,1122,923,0,0.95,1.1,1,2239,2740,2295,2409,2292,14/10@16/01@16/07@20/09/14@34/05@42/04/03
2691,1892,932,0,3144,1990,2194,1067,0,1584,979,1169,629,0,1530,1301,0,2115,1397,0,2127,857,702,0,1.17,0.07,1.19,1154,605,1270,1127,540,01/04@01/05/02/04@01/05/02/07@02/01/01@02/01/03
6554,2390,1044,0,4826,2733,3421,1617,0,6535,1554,3552,1058,0,1616,1019,0,2602,1803,0,4683,1268,854,0,0.88,3.03,0.76,2093,4981,3415,1804,2494,20/01/13@42/01
20938,2568,1359,0,14588,2756,12711,1736,0,26169,1624,27539,1282,0,1788,1156,0,2824,2031,0,19693,1660,1013,0,0.8,3.58,1.43,11832,24545,18033,10975,26257,12/01/01@12/04@16/01
4540,2479,1266,0,3987,2666,2571,1575,0,3297,1524,2846,1038,0,1582,1053,0,2632,1962,0,2751,1290,928,0,1.02,0.92,1.01,1321,1773,1461,996,1808,42/01
3125,1837,935,0,3806,2108,2659,1053,0,1897,961,1360,629,0,1475,1196,0,2091,1326,0,1693,807,647,0,1.02,0.8,0.79,1698,936,886,1606,731,14/10
4352,2329,1122,0,4437,2515,2869,1378,0,2841,1274,1783,781,0,2358,2162,0,2187,1391,0,2311,1212,864,0,1.16,1.11,0.6,1922,1567,1099,1491,1002,10/01/03@10/01/05@10/03/02@10/03/04@16/03/01
2662,763,622,0,5177,2130,4461,1153,0,2758,994,2200,646,0,1299,1113,0,2030,1343,0,2602,831,591,0,1.43,0.87,1.18,3047,1764,1771,3308,1554,10/01/09/05@11/02/03/04@43/01/03/09
3090,1769,917,0,3228,2223,2302,1279,0,1963,1017,1375,691,0,1315,1176,0,2138,1554,0,1560,799,585,0,1.14,1.01,0.99,1005,946,761,1023,684,20/01/01/01/01@20/09/18@34/01/01/01
2406,1640,849,0,2935,1977,1913,993,0,1455,937,1216,629,0,1392,1236,0,2021,1368,0,1348,761,571,0,1.35,0.4,1.52,958,518,587,920,587,14/07/11/01@14/13@18/02/01/01/05@40/01@42/04@43/01/03/05
