@RELATION 'derisi0.names'

@ATTRIBUTE g1                                      numeric
@ATTRIBUTE g1_bkg                                  numeric
@ATTRIBUTE r1                                      numeric
@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE g2                                      numeric
@ATTRIBUTE g2_bkg                                  numeric
@ATTRIBUTE r2                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g3                                      numeric
@ATTRIBUTE g3_bkg                                  numeric
@ATTRIBUTE r3                                      numeric
@ATTRIBUTE r3_bkg                                  numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4                                      numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE g5_bkg                                  numeric
@ATTRIBUTE r5_bkg                                  numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE r6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE r7_bkg                                  numeric
@ATTRIBUTE f7                                      numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g2_ratio                                numeric
@ATTRIBUTE g3_ratio                                numeric
@ATTRIBUTE g4_ratio                                numeric
@ATTRIBUTE g5_ratio                                numeric
@ATTRIBUTE g7_ratio                                numeric
@ATTRIBUTE r3_ratio                                numeric
@ATTRIBUTE r4_ratio                                numeric
@ATTRIBUTE r6_ratio                                numeric
@ATTRIBUTE r7_ratio                                numeric
@ATTRIBUTE g1dashbkg                               numeric
@ATTRIBUTE g2dashbkg                               numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE r1dashbkg                               numeric
@ATTRIBUTE r2dashbkg                               numeric
@ATTRIBUTE r3dashbkg                               numeric
@ATTRIBUTE r4dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
4152,2609,2511,1176,0,3019,2206,1830,1209,0,2244,1245,1914,887,3110,1369,2359,920,0,1713,1004,0,3774,2123,1412,0,1864,1128,755,0,1.16,1.31,0.97,1.21,1.07,1.55,1.03,0.83,1.32,0.65,1543,813,1741,736,1335,621,1027,1439,10/03/01@10/03/03@42/04/05@43/01/03/09
4748,2017,4272,1051,0,5179,2568,4087,1548,0,4221,1470,4491,1163,3405,1189,2556,833,0,1363,1029,0,3378,2218,1604,0,3017,999,744,0,0.85,1.03,0.83,1.29,1.42,1.41,1.2,0.78,0.85,0.71,2731,2611,2216,2018,3221,2539,3328,1723,01/03/16/01@11/04/01
5613,2433,3983,1219,0,4157,2120,2669,1127,0,3040,1166,2230,830,3262,1134,2371,688,0,1809,996,0,5404,2071,1189,0,2344,878,584,0,1.15,1.32,1.34,1.26,1.18,1.83,0.75,0.79,0.63,0.55,3180,2037,2128,1466,2764,1542,1400,1683,10/03/03@14/10@16/01@40/01@42/04@43/01/03/05
4462,1987,3138,992,0,5871,2245,4144,1169,0,3405,1330,2376,917,3266,1097,2248,747,0,1503,1155,0,4183,2139,1370,0,2864,889,633,0,1.15,1.22,1.42,1.45,1.43,2.67,0.7,0.69,0.53,0.37,2475,3626,2169,1975,2146,2975,1459,1501,99
4834,2351,3032,1121,0,4021,2187,2539,1115,0,2637,1241,2012,827,2699,1231,2093,751,0,1681,1004,0,4148,2151,1217,0,2013,930,622,0,1.3,1.29,1.18,1.09,1.17,1.88,0.85,0.92,0.79,0.53,2483,1834,1468,1083,1911,1424,1185,1342,01/03/16/01@14/10@16/01@20/09/16/09/03@20/09/18/07@20/09/18/09/01@34/11/03/07@40/01@42/01@42/04/03@43/01/03/05
11827,1968,10077,1019,0,17028,2321,13899,1209,0,8304,1253,7219,859,9187,1105,7101,716,0,1576,1265,0,10105,2178,1374,0,9481,989,695,0,1.09,1.16,1.11,1.27,1.41,2.83,0.9,0.79,0.53,0.35,9859,14707,8082,8492,9058,12690,6360,6385,12/04/01@12/07
6128,1991,5802,1091,0,6064,2483,5205,1500,0,6856,1650,7972,1249,5443,1301,3582,917,0,1585,1349,0,3757,2278,1680,0,4987,1028,737,0,0.88,0.97,0.77,1.55,1.7,3.34,1.3,0.65,0.61,0.3,4137,3581,4142,3959,4711,3705,6723,2665,11/02/01@16/03/01
10765,2455,9819,1185,0,6969,2498,5388,1454,0,8158,1770,6600,1390,10125,1814,6746,1260,0,1706,1000,0,8694,2500,1676,0,5618,1262,835,0,0.96,1.14,1.23,1.51,1.58,0.85,0.81,0.66,0.72,1.18,8310,4471,8311,4356,8634,3934,5210,5486,11/02/03/01/07@11/02/03/04@16/03/03
6170,1985,5366,996,0,6738,2510,4892,1430,0,4898,1487,4558,1118,4742,1129,2900,771,0,1253,1069,0,4555,2265,1675,0,4330,914,664,0,0.96,1.22,0.99,1.7,1.94,3.25,1.01,0.59,0.28,0.31,4185,4228,3613,3416,4370,3462,3440,2129,01/07/01@40/01/03
5017,2366,3507,1092,0,5050,2285,3818,1172,0,2968,1298,2738,930,3184,1157,3084,709,0,1719,1032,0,4263,2128,1252,0,2716,992,681,0,1.1,1.04,0.92,0.85,0.74,1.16,1.09,1.18,0.93,0.86,2651,2765,2027,1724,2415,2646,1808,2375,14/01@16/17/09@20/01/01/01/01/01@20/03@20/09/07@32/01/01@32/07@34/01/01/01
5197,2356,3915,1084,0,4590,2278,3600,1205,0,4180,1302,4753,924,3555,1203,3194,762,0,1721,992,0,4809,2105,1258,0,3229,989,690,0,1,0.97,0.75,0.97,0.97,1.38,1.33,1.03,0.98,0.72,2841,2312,2352,2240,2831,2395,3829,2432,20/09/07/03
2571,1960,1477,977,0,3069,2399,2083,1453,0,2007,1467,1806,1126,1642,1189,1196,819,0,1355,959,0,2635,2181,1557,0,1469,882,685,0,1.22,1.06,0.79,1.2,1.15,0.72,1.27,0.83,1.56,1.39,611,670,453,587,500,630,680,377,20/01/07@20/03@20/09/18/07
3684,2336,2247,1132,0,3344,2376,2137,1421,0,3618,1962,3396,1426,3012,1426,2309,1022,0,1444,920,0,3830,2409,1686,0,2395,1295,897,0,1.21,1.35,0.84,1.23,1.69,0.91,1.19,0.81,1.28,1.1,1348,968,1586,1100,1115,716,1970,1287,01/01/06/05/01@01/01/09/02
4924,1861,5005,945,0,5538,2414,5764,1405,0,5674,1536,7825,1168,4457,1181,4439,808,0,1555,1231,0,3936,2325,1579,0,4227,903,652,0,0.75,0.72,0.62,0.9,1.02,1.45,1.61,1.11,0.81,0.69,3063,3124,3276,3324,4060,4359,6657,3631,01/06/06/11@16/21/07@36/20/18@40/01/05
3047,1784,2146,901,0,4432,2200,3825,1150,0,2258,1200,2266,795,2082,995,1677,645,0,1487,1212,0,3462,2026,1294,0,1962,864,623,0,1.01,0.83,0.72,1.05,0.98,1.21,1.39,0.95,1.05,0.83,1263,2232,1087,1098,1245,2675,1471,1032,01/04@10/01/03/05@10/01/05/01@10/03/01/01/09@16/01@16/03/01@16/19/03@18/02/01@32/01/09
12476,1889,17624,939,0,13665,2410,15448,1408,0,9102,1462,10895,1070,9831,1213,9751,835,0,1365,1108,0,10399,2383,1606,0,12764,965,679,0,0.63,0.8,0.78,0.97,0.92,4.75,1.28,1.03,0.45,0.21,10587,11255,8618,11799,16685,14040,9825,8916,12/01/01@12/04@16/01
4814,1812,3937,968,0,6370,2166,5180,1147,0,3300,1172,3164,787,3317,1010,3356,659,0,1603,1292,0,4499,2126,1388,0,3222,824,664,0,1.01,1.04,0.9,0.86,0.59,0.78,1.11,1.16,1.82,1.28,3002,4204,2307,2398,2969,4033,2377,2697,12/01/01@42/16
5431,1848,4545,939,0,6488,2091,5681,1124,0,3219,1141,2477,750,3632,994,2257,627,0,1369,1239,0,5063,2102,1311,0,3646,861,641,0,0.99,0.96,1.2,1.62,1.33,2.12,0.83,0.62,0.51,0.47,3583,4397,2638,2785,3606,4557,1727,1630,10/01/02@10/01/03/05@10/01/05/01@10/01/05/03@16/03/01
4170,2458,2755,1315,0,4078,2878,2845,1788,0,3899,2132,3832,1554,3571,1750,3161,1324,0,1664,1031,0,4078,2527,1761,0,2736,1292,945,0,1.19,1.14,0.78,0.99,1.11,0.99,1.28,1.01,1.28,1.01,1712,1200,1821,1444,1440,1057,2278,1837,11/04/03/01@11/04/03/05@16/03/03
2563,1848,1456,945,0,3252,2286,2211,1290,0,1823,1377,1399,1014,1674,1193,1223,816,0,1261,1122,0,2886,2244,1688,0,1199,826,625,0,1.4,1.05,1.16,1.18,1.64,1.03,0.86,0.85,0.86,0.97,715,966,481,373,511,921,385,407,01/05@20/01/03/01@20/03@20/09/16@20/09/18/07
3921,1843,3447,940,0,4381,2223,3810,1227,0,3758,1329,3885,981,2403,1113,1953,743,0,1291,1127,0,3572,2053,1450,0,2175,796,612,0,0.83,0.84,0.84,1.07,1.1,0.74,1.19,0.93,1.82,1.35,2078,2158,1290,1379,2507,2583,2904,1210,01/05@42/01
3970,2216,2671,1031,0,4828,2426,3829,1328,0,3428,1393,3080,976,2756,1141,2007,737,0,1541,1099,0,3652,2081,1355,0,2341,892,652,0,1.07,0.96,0.97,1.27,1.26,1.25,1.03,0.79,0.78,0.8,1754,2402,1615,1449,1640,2501,2104,1270,01/04@14/10@16/19/03@42/19
3779,2179,2245,1021,0,4004,2498,2788,1294,0,2207,1361,1923,948,2139,1145,1595,700,0,1478,1035,0,3549,2253,1561,0,1873,905,659,0,1.31,1.01,0.87,1.11,1.17,0.93,1.15,0.9,1.25,1.08,1600,1506,994,968,1224,1494,975,895,01/07/01@16/01@32/01
4446,1704,3973,853,0,5333,1846,5776,982,0,3241,1216,3987,811,3402,970,4691,689,0,1304,1291,0,4790,1981,1515,0,2765,809,911,0,0.88,0.73,0.64,0.61,0.43,0.11,1.56,1.64,6.25,9.09,2742,3487,2432,1956,3120,4794,3176,4002,01/01/03/02/01@01/05/02/04@01/05/02/07@01/05/06/07@02/10@42/16
4786,2404,3701,1280,0,4822,2861,3279,1705,0,4353,2067,3417,1553,3818,1460,2942,1042,0,1496,984,0,4576,2472,1816,0,2933,1274,850,0,0.98,1.25,1.23,1.24,1.31,1.08,0.81,0.81,1.04,0.93,2382,1961,2358,1659,2421,1574,1864,1900,14/04@16/01@20/01/10@20/09/07/05@20/09/13
2874,1634,1761,827,0,3371,1922,2015,984,0,1794,1085,1290,719,1771,873,1118,571,0,1311,1321,0,3868,1986,1353,0,1645,766,612,0,1.33,1.41,1.24,1.64,1.3,0.77,0.81,0.61,1.82,1.3,1240,1449,898,879,934,1031,571,547,01/06/06/11@43/01/03/09
4197,2366,2598,1259,0,4266,2793,2668,1763,0,4521,2157,3439,1646,3159,1566,2179,1086,0,1487,1092,0,3897,2662,1876,0,2377,1320,976,0,1.37,1.63,1.32,1.46,1.58,2.77,0.76,0.68,0.61,0.36,1831,1473,1593,1057,1339,905,1793,1093,14/13/01/01@18/02/03@20/09/07/03@20/09/18
5952,2225,4521,1146,0,5644,2775,3985,1688,0,7063,2070,5304,1615,5982,1711,4737,1300,0,1609,1056,0,5031,2772,1968,0,3961,1225,908,0,1.1,1.25,1.35,1.24,1.39,1.64,0.74,0.81,0.91,0.61,3727,2869,4271,2736,3375,2297,3689,3437,14/01
5979,2690,3935,1261,0,3619,2197,2344,1193,0,3044,1257,2449,926,5106,1375,3632,901,0,1835,1045,0,4977,2241,1475,0,2281,1010,702,0,1.23,1.24,1.17,1.37,1.32,1.98,0.85,0.73,1.14,0.51,3289,1422,3731,1271,2674,1151,1523,2731,01/02@01/04@01/05/25@02/19@10/01/09/05@10/03/01/01/03@10/03/01/03@10/03/03@10/03/04/05@14/07/03@16/01@16/17/09@18/01/01@18/02/01@30/01/05/01/04@40/01@42/01@42/04/03@42/04/05@42/29@43/01/03/05
5279,2678,3571,1250,0,3478,2233,2210,1245,0,2593,1249,1921,922,4114,1383,3022,935,0,1716,973,0,4550,2263,1469,0,2132,960,680,0,1.12,1.29,1.35,1.31,1.39,0.85,0.74,0.76,2.86,1.18,2601,1245,2731,1172,2321,965,999,2087,02/07@11/04/02
3445,2101,2404,1081,0,4162,2676,3437,1701,0,2955,1765,2884,1353,2196,1197,2179,862,0,1427,1063,0,3410,2565,1814,0,1897,1033,772,0,1.02,0.86,0.78,0.76,0.75,0.75,1.28,1.32,2.38,1.33,1344,1486,999,864,1323,1736,1531,1317,12/01/01@42/16
5215,1626,3883,880,0,5088,1849,3344,968,0,2866,1022,2001,683,2929,922,1666,654,0,1381,1284,0,8927,2026,1375,0,2820,804,668,0,1.2,1.36,1.4,1.98,1.72,1.45,0.71,0.51,0.42,0.69,3589,3239,2007,2016,3003,2376,1318,1012,20/01/01/01/01
4346,2032,3133,964,0,5562,2407,3830,1364,0,2881,1360,2298,903,2958,1118,2345,701,0,1538,1054,0,3944,2171,1400,0,2459,908,636,0,1.07,1.28,1.09,1.12,1.09,1.57,0.92,0.89,1.33,0.64,2314,3155,1840,1551,2169,2466,1395,1644,12/07
3960,2194,2526,1031,0,3330,2044,1956,1070,0,2016,1198,1495,818,2060,1098,1320,657,0,1481,948,0,3631,1942,1116,0,1574,848,561,0,1.18,1.45,1.21,1.45,1.7,1.7,0.83,0.69,0.55,0.59,1766,1286,962,726,1495,886,677,663,01/04@01/05@16/19/03@20/01/01/01@20/01/03@20/01/13@20/01/27@20/03/22@20/03/25@20/09/16/01@32/01/01@32/05/01/03@32/07/05@34/01/01/01
8888,2490,8328,1154,0,5293,2424,4415,1409,0,5583,1508,5317,1157,6707,1574,6307,1120,0,1525,1009,0,6094,2448,1645,0,4521,1232,802,0,0.89,0.95,0.98,0.99,1.23,1.37,1.02,1.01,0.97,0.73,6398,2869,5133,3289,7174,3006,4160,5187,99
4412,2031,3140,1113,0,5365,2568,4107,1517,0,3542,1538,3013,1162,2877,1133,2294,754,0,1253,1000,0,4346,2343,1732,0,2714,988,722,0,1.17,1.08,1.08,1.13,1.29,1.4,0.93,0.88,0.76,0.71,2381,2797,1744,1726,2027,2590,1851,1540,01/06/10@10/01/09/05@11/02/03/04@14/07/04@34/11/03/07@43/01/03/09
7709,2437,6867,1159,0,6194,2736,5819,1650,0,7714,1711,5518,1265,7439,1792,5156,1316,0,1671,966,0,5803,2485,1695,0,4415,1203,853,0,0.92,0.83,1.41,1.47,1.51,2.25,0.71,0.68,0.47,0.44,5272,3458,5647,3212,5708,4169,4253,3840,01/05@42/01
6496,1989,5318,1007,0,9505,2266,6867,1190,0,5385,1318,3776,889,4910,1072,2911,709,0,1574,1134,0,5613,2096,1383,0,4446,911,619,0,1.05,1.28,1.41,1.74,1.79,4.37,0.71,0.57,0.3,0.23,4507,7239,3838,3535,4311,5677,2887,2202,11/02/01@11/04/01@11/04/02@11/06/02
9109,2411,7289,1089,0,7425,2325,5452,1225,0,6325,1356,5766,954,5853,1170,4748,724,0,1777,1069,0,5840,2066,1206,0,5081,1144,836,0,1.08,1.21,1.03,1.16,1.26,1.31,0.97,0.86,0.76,0.76,6698,5100,4683,3937,6200,4227,4812,4024,01/06/02/01
8216,1867,6114,996,0,11826,2200,7722,1194,0,5646,1255,4741,829,6157,1092,4264,702,0,1556,1257,0,7406,2149,1374,0,5785,925,673,0,1.24,1.47,1.12,1.42,1.23,1.88,0.89,0.7,0.55,0.53,6349,9626,5065,4860,5118,6528,3912,3562,10/01/02@10/01/05/01@10/01/05/03@10/01/09/05@10/03/01/03@10/03/02@10/03/04/03@11/02/03/04@16/01@16/03/01@32/01/09@42/10/03
4667,1866,3232,1018,0,5823,2164,4499,1128,0,3022,1227,3224,816,3548,990,3704,664,0,1451,1122,0,4718,2098,1352,0,3264,863,671,0,1.27,1.09,0.75,0.84,0.63,0.72,1.33,1.19,1.72,1.39,2801,3659,2558,2401,2214,3371,2408,3040,01/04@14/07/03@30/01/05@30/01/09/03@34/11/11@40/01
11744,1937,14085,961,0,13490,2405,12660,1454,0,8123,1526,8351,1109,8765,1147,7776,757,0,1430,1011,0,10786,2224,1588,0,9981,1012,753,0,0.75,0.99,0.91,1.09,0.99,4.7,1.1,0.92,0.36,0.21,9807,11085,7618,8969,13124,11206,7242,7019,12/01/01@12/04@16/01
3285,1858,2190,925,0,3942,2092,2772,1133,0,2043,1160,1543,776,1856,966,1259,632,0,1461,1186,0,3258,2001,1321,0,1818,802,623,0,1.13,1.13,1.15,1.42,1.18,1.34,0.87,0.7,0.91,0.75,1427,1850,890,1016,1265,1639,767,627,11/02/03/01@11/02/03/04
5179,2504,3558,1220,0,5488,2733,3639,1573,0,7073,2184,7766,1612,7684,1963,6866,1470,0,1558,1019,0,5125,2442,1692,0,6388,1338,962,0,1.14,1.33,0.79,1.06,0.98,1.22,1.27,0.94,0.92,0.82,2675,2755,5721,5050,2338,2066,6154,5396,11/04/01@12/01/01@14/10
3848,1776,3259,893,0,4021,2324,3198,1314,0,2936,1398,2862,1045,2730,1143,2389,737,0,1229,1120,0,3555,2198,1648,0,2289,857,659,0,0.88,0.9,0.85,0.96,1.03,1.45,1.18,1.04,0.88,0.69,2072,1697,1587,1432,2366,1884,1817,1652,01/03/16/01@11/04/03@16/03/03
2657,1789,1644,883,0,3520,2061,2603,1040,0,1780,1185,1602,755,1705,941,1408,608,0,1408,1108,0,3136,1983,1279,0,1540,772,598,0,1.14,0.93,0.7,0.96,0.69,0.3,1.43,1.04,2.27,3.33,868,1459,764,768,761,1563,847,800,01/02@14/13/01@14/13/04
2692,1838,1734,887,0,3287,2086,2310,1092,0,1695,1183,1327,771,1677,1018,1151,651,0,1399,1208,0,2965,2032,1329,0,1500,831,581,0,1.01,0.99,0.92,1.32,1.01,0.62,1.09,0.76,2,1.61,854,1201,659,669,847,1218,556,500,01/05/02/04@01/05/02/07@01/05/03@02/16@02/19
4529,1698,4205,920,0,6774,2322,6714,1315,0,3085,1156,3062,830,3583,1031,2937,762,0,1319,1163,0,5396,2319,1399,0,3162,1029,854,0,0.86,0.82,0.86,1.17,1.17,1.21,1.16,0.85,0.95,0.83,2831,4452,2552,2133,3285,5399,2232,2175,32/01@42/27/03
5388,1845,4739,995,0,5168,2312,4178,1322,0,3914,1322,3393,1013,4375,1254,3217,837,0,1370,1213,0,4697,2146,1570,0,3229,857,672,0,0.95,1,1.09,1.31,1.44,0.59,0.92,0.76,1.75,1.69,3543,2856,3121,2372,3744,2856,2380,2380,01/01/09/04@01/01/09/05@01/05@02/16
3454,2103,2296,1039,0,4143,2544,3150,1470,0,2873,1412,2414,925,2334,1180,1737,742,0,1540,1025,0,3471,2190,1435,0,1960,904,678,0,1.07,0.95,0.98,1.16,1.24,0.9,1.02,0.86,1.52,1.11,1351,1599,1154,1056,1257,1680,1489,995,32/05/01/03@32/07
7097,2151,6342,1047,0,9278,2736,8235,1565,0,5515,1391,5236,947,5484,1230,6192,824,0,1826,1172,0,5417,2230,1481,0,3915,982,748,0,0.93,0.98,0.96,0.79,0.65,0.77,1.04,1.27,2.5,1.3,4946,6542,4254,2933,5295,6670,4289,5368,14/01@14/04@14/07/04@16/01@16/17/07@16/19/03@32/01/05@32/01/07@42/16
5030,1814,4599,917,0,4083,2027,3020,1087,0,3047,1175,2031,853,3461,1107,1730,775,0,1563,1530,0,5464,2102,1595,0,2676,778,640,0,0.87,1.06,1.59,2.46,1.99,0.84,0.63,0.41,0.88,1.19,3216,2056,2354,1898,3682,1933,1178,955,10/01/09/05@14/07/04
