@RELATION 'derisi0.names'

@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
993,0,1224,0,4185,1059,719,0,0,2056,0,4473,834,0.84,3126,3639,12/01@14/04@16/03/03@20/01/10@20/01/21@20/09/01
976,0,1189,0,1945,1023,710,0,0,2065,0,2051,775,0.97,922,1276,01/05/02/07@02/10@16/01@16/19/03@16/19/05
960,0,1202,0,2201,984,678,0,0,2170,0,1761,783,0.99,1217,978,10/01/09/05@11/02/03/04@14/07/04@42/10/03
984,0,1123,0,6560,991,632,0,0,2193,0,6412,769,0.75,5569,5643,11/02/01@12/04@12/10@16/03/03@16/19/03
1280,0,1293,0,5230,1177,756,0,0,2087,0,3710,901,1.09,4053,2809,10/01/02@10/01/05/01@10/01/05/03@11/02/03@11/04/01@11/04/03/01@12/01@12/07@16/19/03@32/07
1285,0,1188,0,2266,1236,760,0,0,2082,0,1708,965,1.43,1030,743,01/05@20/01/03/01@20/03/02/02/01@20/09/18/07
1320,0,1416,0,31589,1582,1188,0,0,2386,0,16091,1130,0.86,30007,14961,12/01/01@16/03/03
1120,0,1418,0,1842,1122,756,0,0,2157,0,1776,871,1.08,720,905,02/16@20/03
1063,0,1296,0,1688,1122,747,0,0,2084,0,1684,865,1.18,566,819,01/06/02/01@01/06/10@11/02/03/01@11/02/03/04@18/02/09
1445,0,2195,0,35669,2195,2189,0,0,2663,0,18222,1332,0.79,33474,16890,12/01/01@12/04@16/01
1205,0,1398,0,3024,1480,979,0,0,2316,0,3086,1800,1.23,1544,1286,42/01
979,0,1281,0,2199,1084,714,0,0,2152,0,1825,788,0.95,1115,1037,01/04@01/05/02@01/05/25@01/06/05@02/25@10/03/01/01@10/03/01/02@10/03/01/03@10/03/02@11/02/03/04@14/07/03@16/01@16/17/07@16/19/03@18/01/01@18/02/01@18/02/05@18/02/09@30/01/05/01/02@30/01/05/01/03@30/01/05/01/06@30/05/01@32/01/03@32/01/09@34/05@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03@42/01@43/01/03/05@43/01/03/09
1468,0,1599,0,7615,1323,828,0,0,2457,0,6941,1262,1.05,6292,5679,01/01/03/02/01@01/01/03/03/01@01/01/03/03/02@01/02@20/01/15
1322,0,1567,0,3208,1303,851,0,0,2440,0,3237,1176,1.09,1905,2061,01/04@01/05@01/06@32/01/01@32/01/03
1320,0,1725,0,3756,1616,1190,0,0,2481,0,2520,1094,1.1,2140,1426,20/01/27@20/09/16@32/07/05
1001,0,1255,0,6203,1056,713,0,0,2276,0,4577,743,0.86,5147,3834,16/17/09@32/05/01/03/03@32/07
1312,0,1639,0,3165,1340,899,0,0,2320,0,2684,1082,1.07,1825,1602,11/04/01@11/04/02
1320,0,1633,0,4402,1378,847,0,0,2355,0,4197,1214,0.98,3024,2983,11/04/03/01@12/01/01@16/03/03@34/11/03/07@40/01/05/01@41/01/01
1230,0,1573,0,3357,1258,964,0,0,2289,0,3293,938,0.93,2099,2355,12/01/01@14/07@42/16
1102,0,1415,0,4272,1215,853,0,0,2279,0,4307,963,0.89,3057,3344,01/02@01/03/07@01/20/37/01@16/21/05@16/21/07@20/01/15@32/01/01@32/07/07@34/11/11
1262,0,1302,0,4542,1288,814,0,0,2202,0,3179,982,1.02,3254,2197,01/03/01@01/04@01/05/25@10/03/01@10/03/03@10/03/05@14/10@16/01@16/09@16/19/05@20/01/26@20/09/16/09/03@34/05@34/11/03/07@40/01@41/01/01@42/01@42/04@43/01/03/05
1046,0,1291,0,2267,1161,771,0,0,2208,0,2261,874,1.08,1106,1387,01/01/06/05/01/01@01/02@16/21/17
1214,0,1389,0,5333,1658,1286,0,0,2275,0,2863,1044,0.99,3675,1819,14/04@20/01/10@20/03@20/09/04
1184,0,1352,0,3486,1562,1204,0,0,2288,0,2300,1118,1.02,1924,1182,99
691,0,1329,0,4713,1182,856,0,0,2250,0,3020,900,1.19,3531,2120,10/01/05/01@16/19/03
1222,0,1401,0,5227,1743,1345,0,0,2383,0,3631,1202,1,3484,2429,01/06/02/01
1207,0,1219,0,2830,1269,784,0,0,2209,0,2179,984,1.22,1561,1195,10/03/01/01/11@10/03/03@10/03/05/01@10/03/05/03@11/02/03/04@14/04@14/07/04@14/10@16/01@16/03@16/06@16/07@16/17/09@16/19/03@20/01/10@20/09/07@20/09/14/02@20/09/16/09/03@20/09/18/09/01@32/01/03@34/05@40/01@42/01@42/04/03@42/10/03@42/29@43/01/03/05@43/01/03/09
1068,0,1418,0,3235,1199,817,0,0,2164,0,3269,887,0.87,2036,2382,42/01
972,0,1240,0,1843,1101,715,0,0,2033,0,1783,841,1.19,742,942,10/03/02@43/01/03/09
966,0,1224,0,1927,1048,717,0,0,2020,0,1948,830,0.98,879,1118,14/10@16/01@20/09/18/09/01@40/01@42/04@43/01/03/05
967,0,1318,0,3001,1087,715,0,0,2021,0,3998,837,0.98,1914,3161,01/05@02/07/01@11/04/02
1220,0,1502,0,4613,1748,1336,0,0,2536,0,3286,1126,1.14,2865,2160,10/01/03/05@10/01/05/01@16/19/03@40/20
1092,0,1369,0,7887,1085,732,0,0,2218,0,8954,833,0.9,6802,8121,10/03/01@11/02/03@11/04/03/01@16/01@16/03/03
1204,0,1369,0,4289,2510,2336,0,0,2389,0,2306,1052,1.55,1779,1254,10/03/01/01/11@14/07/05@14/10@14/13/01/01@16/01@16/19/03@42/04
999,0,1300,0,2566,1122,748,0,0,2056,0,2328,787,0.95,1444,1541,01/03@10/01/02@10/01/03@10/01/05/01@10/01/05/03@11/02/03/04@11/04/01@11/04/03/01@11/04/03/11@16/03/03@16/19/03
1292,0,1527,0,7778,3584,3262,0,0,2433,0,4057,1171,0.94,4194,2886,12/01/01@16/01@16/03/03@16/17/09@16/21/01@20/01/15@20/09/01
946,0,1305,0,1738,1082,750,0,0,2120,0,1489,797,1.32,656,692,14/04@14/07/01@14/07/05@14/07/07@14/07/11/01@14/13/01/01@16/01@18/02/01/01@20/01/10@20/09/13@40/01@42/04@42/25@43/01/03/05
1018,0,1395,0,4914,1106,749,0,0,2107,0,4798,823,0.83,3808,3975,02/45@16/21/05@20/01/15
1228,0,1508,0,4604,1870,1357,0,0,2477,0,3458,1156,0.9,2734,2302,02/10@14/04@14/07
983,0,1316,0,3364,1139,751,0,0,2194,0,3319,860,0.92,2225,2459,01/03/01@01/03/10@01/04
1031,0,1410,0,12244,1151,799,0,0,2312,0,15422,979,0.8,11093,14443,11/04/01@12/01/01@12/04@16/01@16/03/03
1240,0,1698,0,5215,1385,896,0,0,2586,0,4242,1168,0.95,3830,3074,10/03/01@11/02/03/04@30/01@32/01/01@32/01/03@40/01
1284,0,1665,0,2413,1359,861,0,0,2483,0,1982,1104,1.17,1054,878,01/05/02@16/01
1217,0,1592,0,7343,1345,968,0,0,2472,0,6977,1276,0.74,5998,5701,32/01
1172,0,1658,0,2556,1284,970,0,0,2238,0,2481,967,0.95,1272,1514,01/01/09/07/01
1261,0,1495,0,6007,1597,1159,0,0,2397,0,2971,1090,1.1,4410,1881,34/11/03/07
1206,0,1589,0,4217,1158,802,0,0,2062,0,4138,903,0.92,3059,3235,10/03/03@16/01@20/09/07/27@20/09/16/09/03@43/01/03/05
1091,0,1467,0,2037,1096,738,0,0,2160,0,1773,885,1.21,941,888,99
993,0,1298,0,4502,1111,727,0,0,2120,0,4391,947,1.08,3391,3444,01/05@14/07/02/02@42/01
1185,0,1508,0,10850,2306,2104,0,0,2522,0,6429,1182,1,8544,5247,01/01/03/02/01@01/01/06/06/01/03@01/01/11/02/01@01/01/11/03/01@01/01/11/04/01@01/05/02/04@01/05/02/07@02/01@02/10@16/21/07@20/01/15
1155,0,1467,0,3127,1796,1363,0,0,2596,0,2110,1176,1.26,1331,934,01/07@14/10
981,0,1258,0,17277,1127,763,0,0,2172,0,18060,896,0.96,16150,17164,42/04/03
1253,0,1527,0,3842,1410,886,0,0,2270,0,3519,1191,1.04,2432,2328,01/04@10/03/01@11/02/03/04@14/07/03@16/01@16/17/09@18/02/01/01/05
975,0,1136,0,1957,1043,677,0,0,2099,0,1755,845,1.06,914,910,02/11@02/13/01@02/13/03@20/01/15@20/03
1027,0,1170,0,1614,1042,679,0,0,2186,0,1521,825,1.26,572,696,01/04@14/07/03@18/01/01@30/01/05/01/03@32/01@42/01
944,0,1351,0,2428,1134,793,0,0,2140,0,2133,780,0.97,1294,1353,12/01@16/07@20/01/21@20/09/01@42/10/05
1153,0,1477,0,4671,2642,2622,0,0,2455,0,3102,1172,1.01,2029,1930,01/01/09/07/01
965,0,1251,0,1762,1084,734,0,0,2158,0,1590,775,1,678,815,01/05/25@01/07/01@30/01/05/05/01@34/11/12
929,0,1299,0,3056,1070,754,0,0,2148,0,2990,784,0.91,1986,2206,01/05/02/07@01/05/03@10/03/01@32/01@40/10@40/20@42/04/05@42/16
922,0,1309,0,3518,1042,682,0,0,2138,0,2957,795,0.85,2476,2162,01/05/02/04@01/05/02/07@02/01@02/10@16/21/11
947,0,1162,0,4909,1062,725,0,0,2064,0,1882,748,0.96,3847,1134,10/01/02@10/01/05/01@11/02/03/01/01@11/02/03/04/01@16/01@16/03/01@16/19/03@18/01/07@18/02/01
1224,0,1514,0,2759,1576,1118,0,0,2340,0,2283,1072,1.38,1183,1211,10/03/04/05@42/04/05
870,0,1088,0,1848,1013,639,0,0,2060,0,1611,767,1.31,835,844,01/05/02/07@01/06/02/01@02/01@02/13@16/13@16/17/01@16/21/05@20/01/15@30/01@30/05/01/12/05@42/16
1237,0,1680,0,4249,1514,1127,0,0,2415,0,3326,1047,0.96,2735,2279,01/05/02/04@01/05/02/07
1096,0,1514,0,11560,1286,845,0,0,2221,0,10516,1067,0.96,10274,9449,10/03/03@14/10@16/01@20/09/18/09/01@42/04/03@43/01/03/05
1057,0,1404,0,2250,1244,834,0,0,1725,0,2099,996,1.03,1006,1103,10/01/03/03@10/01/03/05@10/03/02@11/02@16/01@16/03/01
1266,0,1517,0,3271,1773,1289,0,0,2559,0,2127,1222,1.28,1498,905,01/05@34/07/01@43/01/03/05
1262,0,1114,0,5180,1216,762,0,0,2084,0,3010,888,1.08,3964,2122,01/01/13@01/02/07@01/03/13@11/02/03/01@11/02/03/04
992,0,1336,0,1938,1202,819,0,0,2141,0,1768,937,1.43,736,831,10/03/01
964,0,1346,0,1843,1118,793,0,0,2142,0,1717,941,1.28,725,776,01/02/07@42/01
1118,0,1176,0,2607,1237,793,0,0,2127,0,1995,898,1.51,1370,1097,01/02/02/09@01/03/01@01/05@02/01@02/45
1186,0,1431,0,2533,1183,899,0,0,2183,0,2594,888,0.94,1350,1706,01/07@32/01/01@32/07/03@32/07/07/03
1214,0,1409,0,2192,1592,1128,0,0,2399,0,1654,1058,1.29,600,596,14/07/11@14/13/01
1260,0,1374,0,4716,1689,1250,0,0,2509,0,3330,1127,0.98,3027,2203,10/03/01/03
1109,0,1701,0,3812,1106,740,0,0,2202,0,4093,905,0.83,2706,3188,14/01@14/04@14/13/01@16/01@16/19/03@32/01
1017,0,1323,0,2415,1102,742,0,0,2138,0,2423,828,0.95,1313,1595,14/04@20/09/07/06@20/09/18/09/01@42/09
1133,0,1450,0,2412,1257,811,0,0,2393,0,2023,1026,1.43,1155,997,11/06/02
1233,0,1563,0,6745,2270,2183,0,0,2676,0,4233,1215,1.12,4475,3018,42/01@42/04/05
1264,0,1594,0,7303,1383,888,0,0,2475,0,5968,1106,1.05,5920,4862,10/01/02@10/01/05/01@10/01/05/03@11/02@11/04/01@11/04/03/01@16/01@16/03@16/19/03@20/01/21@20/09/01
1148,0,1551,0,4220,1334,858,0,0,2427,0,3774,1000,0.89,2886,2774,34/11/03/07
895,0,1200,0,2080,1069,755,0,0,2039,0,2027,791,1.19,1011,1236,34/11/03/07
1254,0,1473,0,12098,1399,875,0,0,2559,0,10491,1161,0.88,10699,9330,10/03/01@10/03/04/05@16/03/03@20/01/21@34/11/03/07
913,0,1145,0,2209,988,698,0,0,2098,0,1736,732,1.05,1221,1004,01/04@10/03/01@14/07/03@30/01/05/01/03@32/01@34/11/12@40/01/03@43/01/03/05
1222,0,1634,0,3106,1545,1114,0,0,2512,0,2390,1011,1.26,1561,1379,12/01/01@42/16
918,0,1005,0,2822,955,619,0,0,2000,0,2497,801,0.94,1867,1696,01/01/03/02@01/01/09/03@01/05/02@01/07/01@01/20/37/01@16/01@32/05/01/03/03@32/07@34/11/13/07
1143,0,1429,0,1934,1300,877,0,0,1992,0,1606,1074,1.32,634,532,12/04/02@16/19/05
1053,0,1192,0,3106,1278,821,0,0,2257,0,2568,1007,1.01,1828,1561,20/01/01/01@20/09/18@34/01/01/01
1238,0,1194,0,5334,1534,1156,0,0,2302,0,2254,1064,1.07,3800,1190,01/04@01/06/02/01@30/01/09/03@32/01
1179,0,1089,0,6824,1272,789,0,0,2095,0,5837,2335,0.98,5552,3502,14/04@20/09/07/05@20/09/13@42/07
1128,0,1065,0,3089,1284,826,0,0,2108,0,2505,1028,1.14,1805,1477,16/11@18/02/09@34/11/03@34/11/12
1012,0,1428,0,4355,1114,773,0,0,2180,0,4008,922,1.04,3241,3086,10/03/01/02@16/01@18/02/01/02/05@30/05@34/11/03/07@40/01@42/04@43/01/03/05
1344,0,1489,0,17801,1643,1155,0,0,2479,0,11632,1136,0.91,16158,10496,32/01@42/01@43/01/03/05
1202,0,1358,0,2755,1588,1186,0,0,2525,0,1875,1022,1.38,1167,853,01/04@11/02/03/04@14/07/03@16/01@16/19/01@16/19/03@18/01/01@18/02/01@18/02/10@30/01/05/01/06@30/01/05/05/01@30/01/09/07@32/01/01@34/11/12@40/01/03/01@43/01/03/05
1249,0,1401,0,5186,1542,1132,0,0,2582,0,2762,1065,1.05,3644,1697,02/11@02/13/03@20/01/15@20/03
1129,0,1445,0,3807,1107,738,0,0,2077,0,3425,874,0.74,2700,2551,01/06/06/11
1043,0,1340,0,3817,1215,801,0,0,2143,0,3369,926,1.12,2602,2443,10/01/02@10/01/03/05@10/01/05/01@10/01/05/03@16/03/01
1172,0,1236,0,3212,1414,913,0,0,2275,0,11270,4758,0.97,1798,6512,01/05/25@10/01/09/05@11/02/03/04@34/11/03/07
1028,0,1386,0,2522,1159,793,0,0,2127,0,2155,925,1.05,1363,1230,14/01@16/01@32/01/07@42/04
1107,0,1298,0,3250,1357,866,0,0,2316,0,9276,2410,1.22,1893,6866,14/10@16/01@32/01/07
1062,0,1522,0,5047,1134,755,0,0,2208,0,4618,799,1,3913,3819,12/01/01@12/04@16/01
1436,0,1512,0,38441,2827,2580,0,0,2938,0,31402,1642,0.92,35614,29760,12/01/01@12/04@16/01
1025,0,1315,0,3258,1105,727,0,0,2114,0,2433,813,0.9,2153,1620,20/09/07
1178,0,1501,0,2066,1371,922,0,0,2550,0,1868,1120,1.53,695,748,01/05/02/04@01/05/02/07@01/05/03@02/16@02/19
1028,0,1135,0,1650,948,657,0,0,2093,0,1526,840,1.13,702,686,99
954,0,1384,0,7356,1067,709,0,0,2214,0,5806,801,0.74,6289,5005,12/01/01@12/04/01@12/07@16/01@16/03/03@18/02/03@32/01
1143,0,1685,0,14360,1481,982,0,1,2468,0,11328,2578,0.9,12879,8750,01/01/09/06/02@01/07/01
1208,0,1717,0,21064,1512,1011,0,0,2495,0,17264,2188,0.9,19552,15076,01/03/16@12/04/01@16/01@40/10/02
1238,0,1203,0,3204,1418,1030,0,0,2263,0,1756,1046,1.17,1786,710,99
1243,0,1461,0,3152,1205,823,0,0,2270,0,2995,945,1.18,1947,2050,14/04@14/10@16/01@20/01/10@20/09/07/06@20/09/07/25@20/09/13@20/09/18/09/01@42/09
1064,0,1446,0,7448,1225,842,0,0,2242,0,5647,955,1.07,6223,4692,01/04@01/06@10/03/01/01/01@10/03/01/01/03@10/03/02@10/03/05/03@12/01@12/07@14/07/03@16/01@18/01/01@18/02/01@30/01/05/01@30/01/05/05/01@30/01/09/11@40/01@42/04
1186,0,1157,0,3878,1305,855,0,0,2246,0,3280,1091,1.08,2573,2189,01/06/02/01
1221,0,1208,0,5229,1331,794,0,0,2224,0,4367,1082,0.97,3898,3285,01/05@14/07/02/02@40/01@42/01@43/01/03/05
1273,0,1375,0,12576,1722,1317,0,0,2133,0,5592,1292,0.99,10854,4300,01/04@20/01/01/07/07@20/03/02/02@20/09/04@20/09/13@34/01/03/03
1015,0,1225,0,2222,1166,787,0,0,2112,0,1934,889,1.17,1056,1045,11/04/03/01@11/04/03/05@16/03/03
1141,0,1633,0,6533,1215,860,0,0,2122,0,6532,943,0.78,5318,5589,01/03/01@01/04@16/17/07
950,0,1348,0,4399,1111,750,0,0,2157,0,3710,924,0.87,3288,2786,14/07/11@14/13/01@16/17/09@34/11/03/07@42/10/05@43/01/03
1225,0,1736,1,5241,1887,1309,0,0,2741,0,3520,1214,1.13,3354,2306,14/04@20/09/13@34/01/01/01
1009,0,1424,0,2402,1143,781,0,0,2192,0,2085,849,1.01,1259,1236,02/13/05@11/02/03/04@16/03/03@40/01/05/01
1159,0,1348,0,3010,1822,1446,0,0,2506,0,2113,1127,1.48,1188,986,01/01/09/03@01/02
1081,0,1493,0,3940,1107,761,0,0,2208,0,3267,841,1.02,2833,2426,01/01@01/02
1166,0,1429,0,2688,1387,879,0,0,2460,0,2197,1136,1.46,1301,1061,42/10
1041,0,1376,0,8372,1151,799,0,0,2051,0,8007,878,0.95,7221,7129,01/01/06/04/01@01/01/06/05@01/01/06/06/01@01/01/09/02
1095,0,1348,0,22119,1153,803,0,0,2094,0,25509,892,0.95,20966,24617,11/04/01@12/01/01@12/04@16/01@16/03/03
1069,0,1422,0,6526,1085,701,0,0,2153,0,6171,934,0.88,5441,5237,99
1180,0,1482,0,2383,1439,1020,0,0,2485,0,1875,1176,1.34,944,699,01/03/04@01/07/01@16/01
1218,0,1467,0,4340,1636,1103,0,0,2446,0,3190,1086,0.94,2704,2104,01/01/03/03/02@01/01/13@11/02/03/01@11/02/03/04
1139,0,1550,0,4307,1473,986,0,0,2473,0,2682,1134,0.97,2834,1548,12/01@40/01
897,0,1064,0,1728,977,655,0,0,2028,0,1887,772,1.14,751,1115,16/17@32/01/01@32/07/07/03@32/07/07/05
1095,0,1524,0,2879,1320,874,0,0,2336,0,2715,1378,1.17,1559,1337,01/01/11@01/05/02/07@02/09@02/10@16/21/07
913,0,1262,0,2370,1057,739,0,0,2010,0,1640,700,0.96,1313,940,99
1212,0,1182,0,4770,1322,995,0,0,2257,0,2342,1224,1.12,3448,1118,10/01/03/03@10/01/03/05@10/01/05/01@11/02@16/01@16/03/01@32/01/09
1155,0,1543,0,2796,1134,767,0,0,2206,0,2305,903,0.97,1662,1402,11/02/03/04
1050,0,1444,0,3158,1257,850,0,0,2120,0,2664,928,0.91,1901,1736,11/02/03/04/03@14/07/04
1216,0,1181,0,7678,1514,1151,0,0,2251,0,4080,1566,1.15,6164,2514,14/01@14/04@16/01@20/01/10@32/01/07
1006,0,1445,0,8479,1234,838,0,0,2256,0,7044,931,0.9,7245,6113,11/04/03/01@16/03/03
