@RELATION 'spo0.names'

@ATTRIBUTE t0_green_bkg                            numeric
@ATTRIBUTE t0_red_bkg                              numeric
@ATTRIBUTE t0_flag                                 numeric
@ATTRIBUTE t0Point5_green_bkg                      numeric
@ATTRIBUTE t0Point5_red_bkg                        numeric
@ATTRIBUTE t0Point5_flag                           numeric
@ATTRIBUTE t2_green_bkg                            numeric
@ATTRIBUTE t2_red_bkg                              numeric
@ATTRIBUTE t2_flag                                 numeric
@ATTRIBUTE t5_green                                numeric
@ATTRIBUTE t5_green_bkg                            numeric
@ATTRIBUTE t5_flag                                 numeric
@ATTRIBUTE t7_green_bkg                            numeric
@ATTRIBUTE t7_red_bkg                              numeric
@ATTRIBUTE t7_flag                                 numeric
@ATTRIBUTE t9_green_bkg                            numeric
@ATTRIBUTE t9_red_bkg                              numeric
@ATTRIBUTE t9_flag                                 numeric
@ATTRIBUTE t11Point5_green_bkg                     numeric
@ATTRIBUTE t11Point5_red                           numeric
@ATTRIBUTE t11Point5_red_bkg                       numeric
@ATTRIBUTE t11Point5_flag                          numeric
@ATTRIBUTE gal_ndt80_green_bkg                     numeric
@ATTRIBUTE gal_ndt80_red_bkg                       numeric
@ATTRIBUTE gal_ndt80_flag                          numeric
@ATTRIBUTE ndt80_delete_early_green                numeric
@ATTRIBUTE ndt80_delete_early_green_bkg            numeric
@ATTRIBUTE ndt80_delete_early_red_bkg              numeric
@ATTRIBUTE ndt80_delete_early_flag                 numeric
@ATTRIBUTE ndt80_delete_mid_green_green_bkg        numeric
@ATTRIBUTE ndt80_delete_mid_green_red_bkg          numeric
@ATTRIBUTE ndt80_delete_mid_green_flag             numeric
@ATTRIBUTE t0_correlation                          numeric
@ATTRIBUTE t0Point5_correlation                    numeric
@ATTRIBUTE t2_correlation                          numeric
@ATTRIBUTE t5_correlation                          numeric
@ATTRIBUTE t7_correlation                          numeric
@ATTRIBUTE t9_correlation                          numeric
@ATTRIBUTE t11Point5_correlation                   numeric
@ATTRIBUTE ndt80_delete_early_correlation          numeric
@ATTRIBUTE ndt80_delete_mid_correlation            numeric
@ATTRIBUTE t0_regression                           numeric
@ATTRIBUTE t0Point5_regression                     numeric
@ATTRIBUTE t2_regression                           numeric
@ATTRIBUTE t5_regression                           numeric
@ATTRIBUTE t7_regression                           numeric
@ATTRIBUTE t9_regression                           numeric
@ATTRIBUTE ndt80_delete_early_regression           numeric
@ATTRIBUTE ndt80_delete_mid_regression             numeric
@ATTRIBUTE t0_g/r_ratio                            numeric
@ATTRIBUTE t0Point5_g/r_ratio                      numeric
@ATTRIBUTE t2_g/r_ratio                            numeric
@ATTRIBUTE t5_g/r_ratio                            numeric
@ATTRIBUTE t7_g/r_ratio                            numeric
@ATTRIBUTE t9_g/r_ratio                            numeric
@ATTRIBUTE t11Point5_g/r_ratio                     numeric
@ATTRIBUTE ndt80_delete_early_g/r_ratio            numeric
@ATTRIBUTE ndt80_delete_mid_g/r_ratio              numeric
@ATTRIBUTE failed_pcr                              {1,2,3,4,5}
@ATTRIBUTE overlaps_another_orf                    {no,yes}
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
1300,704,0,1137,388,0,1061,573,0,3259,1508,0,1494,928,0,1402,995,0,1040,964,648,0,1332,3149,0,3494,602,448,0,896,419,0,0.867,0.928,0.908,0.924,0.932,0.869,0.799,0.972,0.966,1.034,1.521,1.035,1.112,1.076,1.537,1.056,0.699,1.22,1.6,1.16,1.25,1.13,1.64,2.1,1.79,1.09,?,no,16/01@42/04/03@43/01/03/05
1124,568,0,1067,371,0,1214,629,0,2987,1361,0,1463,966,0,1237,958,0,1021,2697,623,0,863,3039,0,3276,549,388,0,977,413,0,0.925,0.949,0.879,0.922,0.888,0.904,0.939,0.955,0.948,0.968,1.666,1.112,1.063,1.39,1.486,1.715,1.217,1.04,1.63,1.29,1.2,1.54,1.51,1.32,0.29,1.85,?,no,14/04@20/01/10@20/03@20/09/04
1193,637,0,1217,515,0,1251,718,0,2587,1521,0,1656,1239,0,1358,1214,0,1139,5170,892,0,1160,3167,0,3366,660,466,0,1101,615,0,0.876,0.927,0.952,0.914,0.958,0.909,0.947,0.971,0.912,0.759,0.838,0.683,0.547,0.524,0.585,0.715,0.277,0.87,0.9,0.73,0.6,0.54,0.64,0.74,1.42,0.71,?,no,11/04/03/01
1150,552,0,1193,452,0,1252,722,0,3250,1380,0,1484,986,0,1190,903,0,994,3063,719,0,1365,3336,0,2751,500,381,0,1011,459,0,0.928,0.966,0.898,0.947,0.95,0.91,0.967,0.947,0.947,1.019,1.472,1.207,1.499,1.267,1.208,1.482,1.503,1.14,1.47,1.33,1.49,1.37,1.34,0.98,1.96,1.52,1,yes,10/01/05@10/01/09/05@11/02/03/01/04@11/02/03/04
1053,625,0,1289,543,0,1161,640,0,2223,1494,0,1548,1124,0,1314,1096,0,1032,2962,716,0,1557,3910,0,2178,606,465,0,1047,567,0,0.924,0.927,0.915,0.872,0.945,0.428,0.935,0.981,0.93,0.833,2.336,0.957,1.12,1.828,0.524,1.301,1.451,0.88,2.55,1.11,1.35,1.82,1.14,0.89,1.13,1.33,?,no,99
1081,619,0,1192,581,0,1264,658,0,4361,1640,0,1670,1114,0,1428,1214,0,1064,5263,612,0,1398,3506,0,4904,659,467,0,987,538,0,0.922,0.941,0.927,0.91,0.968,0.936,0.96,0.978,0.958,0.824,0.6,1.537,1.58,1.749,1.711,2.049,1.207,0.89,0.63,1.56,1.57,1.77,1.57,1.53,1.92,2.04,?,no,01/01/06/05/01/02@01/01/09/03/01@01/01/09/03/02
2076,1354,0,1532,672,0,1283,722,0,7443,2082,0,5798,3838,0,1740,1174,0,1128,2885,736,0,1555,3498,0,4338,954,927,0,978,508,0,0.787,0.939,0.911,0.946,0.933,0.898,0.889,0.962,0.954,0.725,1.435,1.095,1.384,1.483,1.733,0.837,1.004,1,1.53,1.2,1.5,1.59,1.98,1.89,1.32,0.9,?,no,16/07@20/09/07@20/09/13@20/09/18@40/01
1153,597,0,1482,618,0,1211,671,0,2942,1391,0,1564,1574,0,1310,1200,0,1285,22299,2133,0,1471,3804,0,4098,673,470,0,1009,569,0,0.885,0.882,0.927,0.956,0.945,0.921,0.95,0.977,0.94,0.914,0.658,0.701,0.526,0.142,0.148,0.613,0.538,1.02,0.74,0.76,0.58,0.14,0.19,0.14,0.61,0.62,?,no,12/04@12/10@16/01/01@16/03/03@16/19/03@30/05/01/05@34/05@40/10/02
2308,1430,0,1691,701,0,1388,722,0,7990,1674,0,5870,1660,0,1746,1155,0,1265,986,682,0,1500,3268,0,10184,1524,718,0,1052,499,0,0.813,0.922,0.914,0.883,0.931,0.681,0.787,0.951,0.962,0.907,1.49,2.561,5.029,9.56,6.677,4.358,7.392,1.16,1.65,2.83,6.17,10.35,8.71,13.45,3.02,4.69,?,no,99
1869,1092,0,1640,676,0,1479,726,0,50296,7212,0,7538,1380,0,1941,1468,0,1416,4890,759,0,1088,2992,0,22794,638,434,0,912,388,0,0.929,0.936,0.948,0.912,0.859,0.919,0.932,0.981,0.961,0.951,4.404,2.726,6.042,5.123,4.996,8.763,42.857,1.01,4.69,2.9,7.25,6.82,5.86,5.99,1.08,8.77,?,no,01/05/02/04@01/05/02/07@02/01@16/21/07@34/05
1151,601,0,1465,543,0,1279,677,0,5597,1462,0,1572,976,0,1299,1029,0,1276,5172,723,0,1559,3719,0,2360,538,370,0,1000,519,0,0.665,0.953,0.951,0.951,0.967,0.956,0.951,0.98,0.97,1.067,1.543,1.14,1.884,2.489,2.306,1.231,1.846,1.26,1.73,1.21,2.06,2.53,2.16,1.62,1.03,1.27,?,no,02/11@10/01/03@10/03/01@14/01@14/07@20/01/15@32/01/01@32/07/07@42/25
2118,1086,0,1535,780,0,1192,618,0,6343,1636,0,3334,2538,0,1619,1206,0,1137,3876,734,0,1214,3268,0,8458,686,560,0,997,509,0,0.812,0.932,0.925,0.925,0.924,0.913,0.904,0.939,0.974,0.892,1.223,1.308,1.065,1.063,0.971,1.075,1.097,1.13,1.36,1.42,1.18,1.14,1.06,1.15,2.19,1.23,1,no,20/01/01/01@20/03/01/01@34/01/01@34/11/03/07
1868,1225,0,1591,696,0,1419,744,0,5152,2122,0,1758,1018,0,2326,1953,0,1071,1275,687,0,1181,3042,0,4031,654,449,0,991,424,0,0.927,0.938,0.952,0.955,0.942,0.939,0.844,0.987,0.976,1.213,1.189,0.904,0.949,1.146,1.44,0.96,0.778,1.26,1.24,0.95,1.04,1.14,1.38,1.11,1.51,0.94,?,no,12/01@14/04@16/03/03@20/01/10@20/01/21@20/09/01
1404,762,0,1255,502,0,1089,543,0,13309,1757,0,1902,1336,0,1701,1316,0,1165,4271,731,0,1271,3137,0,7211,612,465,0,914,421,0,0.961,0.965,0.959,0.972,0.96,0.959,0.949,0.946,0.986,0.771,0.768,0.751,1.171,0.85,1.414,0.776,1.393,0.8,0.78,0.79,1.17,0.84,1.41,1.85,0.68,0.82,?,no,01/05/02/07@02/10@16/01@16/19/03@16/19/05
1062,582,0,1124,404,0,1232,680,0,2530,1399,0,1365,907,0,1160,898,0,979,2377,653,0,815,2934,0,2475,569,391,0,993,403,0,0.898,0.921,0.945,0.909,0.92,0.831,0.946,0.95,0.947,0.81,0.977,0.724,0.941,0.85,0.837,0.563,0.642,0.91,1.06,0.78,1.03,0.94,0.95,0.91,0.28,0.6,?,no,10/01/09/05@11/02/03/04@14/07/04@42/10/03
1290,612,0,1162,470,0,1156,576,0,3165,1524,0,1634,1182,0,1533,1191,1,1122,1521,694,0,1117,3137,0,2717,618,438,0,894,417,0,0.934,0.944,0.945,0.904,0.961,0.942,0.913,0.945,0.977,1.243,1.297,0.857,0.508,0.585,0.721,0.806,0.645,1.29,1.36,0.9,0.53,0.59,0.67,0.81,1.91,0.83,?,yes,11/02/01@12/04@12/10@16/03/03@16/19/03
1417,730,0,1369,578,0,1143,577,0,2474,1362,0,1696,1242,0,1526,1126,0,1084,1597,675,0,1434,3295,0,2216,624,424,0,866,503,0,0.819,0.89,0.89,0.919,0.941,0.881,0.921,0.914,0.963,1.039,1.007,1.065,0.994,0.893,0.841,1.231,1.017,1.31,1.15,1.23,1.02,0.97,0.95,1.03,1.5,1.39,1,no,10/01/02@10/01/05/01@10/01/05/03@11/02/03@11/04/01@11/04/03/01@12/01@12/07@16/19/03@32/07
1258,588,0,1323,530,0,1116,576,0,1668,1338,0,1645,1224,0,1371,886,0,1023,980,647,0,1470,3336,0,712,566,429,0,805,384,0,0.415,0.831,0.704,0.741,0.873,0.722,0.656,0.584,0.324,0.529,0.571,0.99,1.124,0.613,0.519,0.595,0.554,1.3,0.7,1.46,1.6,0.87,0.78,0.79,1.42,0.99,?,yes,01/05@20/01/03/01@20/03/02/02/01@20/09/18/07
1039,487,0,1118,465,0,1097,635,0,1805,1508,0,1393,1095,0,1238,1032,0,912,733,613,0,1521,3817,0,665,585,455,0,880,502,0,0.333,0.224,0.437,0.53,0.409,0.463,0.273,0.161,-0.039,0.479,0.647,0.584,0.585,0.481,0.258,0.182,-0.046,1.06,2.05,1.22,1.44,1.49,0.69,1.25,2.72,0.83,?,no,12/01/01@16/03/03
1184,582,0,1057,342,0,1452,858,0,2425,1438,0,1399,986,0,1237,934,0,1082,1670,667,0,1207,3109,0,1291,478,353,0,908,415,0,0.833,0.918,0.896,0.883,0.853,0.744,0.928,0.966,0.895,0.877,0.855,0.869,0.641,0.746,0.982,0.791,0.49,1.12,0.93,1.01,0.8,0.94,1.23,1.29,1.88,0.83,?,no,02/16@20/03
1481,813,0,1495,591,0,1184,600,0,10294,1722,0,1706,1040,0,1596,1123,0,1084,2850,652,0,1064,2904,0,6215,558,402,0,834,397,0,0.899,0.957,0.945,0.948,0.963,0.937,0.944,0.937,0.974,0.937,1.213,1.427,1.697,1.841,1.585,1.548,2.631,1.04,1.2,1.49,1.74,1.92,1.61,1.31,2.63,1.63,?,no,01/06/02/01@01/06/10@11/02/03/01@11/02/03/04@18/02/09
966,478,0,1157,443,0,1034,586,0,1596,1382,0,1388,991,0,1391,1191,0,918,674,546,0,1417,3585,0,722,586,452,0,909,491,0,0.156,0.706,0.229,0.496,0.427,0.502,0.081,0.649,0.095,0.139,0.856,0.353,0.708,0.547,0.477,0.69,0.115,1.02,1.37,1.65,1.42,1.28,0.98,1.1,2.92,1.04,?,no,12/01/01@12/04@16/01
1631,866,0,1340,561,0,1262,659,0,2388,1419,0,2154,1348,0,1557,1084,0,1122,1086,650,0,1193,3072,0,1062,637,503,0,893,456,0,0.783,0.903,0.921,0.909,0.917,0.72,0.836,0.798,0.815,1.084,1.602,0.939,1.145,1.306,1.212,0.864,0.877,1.42,1.81,1.03,1.33,1.41,1.5,1.66,1.22,1.17,?,no,42/01
1368,864,0,1502,663,0,1553,834,0,13336,1746,0,1736,1097,0,1542,1089,0,1244,4326,921,0,1085,3169,0,3558,397,293,0,1075,469,0,0.885,0.908,0.95,0.926,0.931,0.946,0.951,0.96,0.953,0.834,2.47,2.633,3.316,3.729,3.01,6.523,5.267,0.92,2.44,2.76,3.54,3.87,3.12,5.16,2.83,6.46,?,no,01/04@01/05/02@01/05/25@01/06/05@02/25@10/03/01/01@10/03/01/02@10/03/01/03@10/03/02@11/02/03/04@14/07/03@16/01@16/17/07@16/19/03@18/01/01@18/02/01@18/02/05@18/02/09@30/01/05/01/02@30/01/05/01/03@30/01/05/01/06@30/05/01@32/01/03@32/01/09@34/05@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03@42/01@43/01/03/05@43/01/03/09
1646,1030,0,1521,681,0,1181,625,0,3439,1708,0,2436,2040,0,1658,1217,0,1180,2266,761,0,1195,3129,0,4395,685,598,0,971,508,0,0.806,0.91,0.883,0.911,0.907,0.837,0.873,0.851,0.954,1.15,1.309,1.245,1.155,0.858,0.754,1.596,1.444,1.44,1.53,1.39,1.25,1.01,0.91,0.87,2.28,1.88,1,no,01/01/03/02/01@01/01/03/03/01@01/01/03/03/02@01/02@20/01/15
2342,1515,0,1717,674,0,1214,631,0,3253,1680,0,2668,1497,0,1522,1029,0,1180,1034,644,0,1257,3262,0,1765,888,576,0,940,459,0,0.865,0.91,0.912,0.847,0.94,0.822,0.832,0.888,0.812,0.982,2.178,1.158,1.483,1.986,1.559,1.403,1.375,1.25,2.48,1.25,1.84,1.96,1.93,1.83,1.86,1.48,?,no,01/04@01/05@01/06@32/01/01@32/01/03
991,537,0,999,396,0,1141,587,0,1923,1494,0,1279,837,0,1279,1060,0,1006,845,674,0,1783,3607,0,604,501,403,0,804,467,0,0.487,0.599,0.623,0.673,0.502,0.423,0.347,0.086,0.185,0.461,0.644,0.557,0.858,0.501,0.333,0.102,0.235,1.18,1.32,1.16,1.4,1.07,0.78,1.06,1.1,1.18,1,no,20/01/27@20/09/16@32/07/05
1156,598,0,1062,489,0,1236,734,0,3961,1456,0,1403,1091,0,1258,1038,0,991,5882,711,0,957,3036,0,2234,559,398,0,970,454,0,0.887,0.929,0.97,0.966,0.977,0.909,0.972,0.956,0.94,0.882,0.123,1.193,1.296,0.467,0.368,1.25,0.496,0.98,0.15,1.21,1.31,0.48,0.4,0.55,0.96,1.29,?,no,16/17/09@32/05/01/03/03@32/07
1272,606,0,1395,561,0,1394,695,0,2379,1527,0,1578,878,0,1598,1077,0,1118,1492,663,0,1332,3273,0,2330,703,441,0,950,528,0,0.792,0.902,0.888,0.876,0.916,0.91,0.892,0.959,0.933,0.966,1.664,1.105,0.976,1.132,0.936,1.947,1.232,1.26,1.89,1.25,1.12,1.21,1.05,1,0.42,1.98,?,no,11/04/01@11/04/02
1450,798,0,1460,484,0,1486,755,0,4445,1553,0,1870,1038,0,1615,1124,0,1293,2410,783,0,1317,3217,0,2958,678,428,0,1019,526,0,0.829,0.916,0.904,0.906,0.939,0.897,0.921,0.944,0.928,0.991,2.19,1.856,1.171,1.758,1.616,3.95,2.055,1.27,2.47,2.02,1.29,1.82,1.83,1.7,2.63,4.07,?,no,11/04/03/01@12/01/01@16/03/03@34/11/03/07@40/01/05/01@41/01/01
1063,533,0,1113,386,0,1337,740,0,2688,1291,0,1469,975,0,1259,996,0,1014,2388,644,0,1513,3542,0,1799,500,383,0,901,389,0,0.903,0.959,0.984,0.957,0.964,0.938,0.965,0.959,0.96,0.887,1.034,1.056,1.02,1.061,1.003,0.99,1.128,1.01,1.09,1.06,1.11,1.11,0.99,0.94,1.31,1.03,1,no,12/01/01@14/07@42/16
1542,871,0,1334,599,0,1210,659,0,6653,2379,0,1989,1200,0,1546,1028,0,1011,1762,688,0,1019,2973,0,5618,798,721,0,1038,518,0,0.957,0.929,0.964,0.932,0.903,0.927,0.914,0.967,0.96,1.23,0.721,1.176,1.768,1.888,1.512,0.876,1.059,1.26,0.74,1.2,1.98,2.14,1.64,1.6,1.04,0.91,?,no,01/02@01/03/07@01/20/37/01@16/21/05@16/21/07@20/01/15@32/01/01@32/07/07@34/11/11
1535,752,0,1303,538,0,1130,628,0,4283,1483,0,2254,1357,0,1717,1236,0,1195,2093,718,0,1648,3435,0,2558,604,457,0,806,440,0,0.892,0.92,0.942,0.924,0.964,0.916,0.919,0.96,0.952,1.079,1.147,0.84,0.911,1.079,1.677,0.64,0.689,1.25,1.22,0.92,0.97,1.12,1.81,1.79,1.55,0.69,?,no,01/03/01@01/04@01/05/25@10/03/01@10/03/03@10/03/05@14/10@16/01@16/09@16/19/05@20/01/26@20/09/16/09/03@34/05@34/11/03/07@40/01@41/01/01@42/01@42/04@43/01/03/05
1461,834,0,1183,447,0,1164,633,0,3718,1763,0,1749,1040,0,1580,1107,0,1141,1192,676,0,1075,2952,0,1850,616,462,0,941,450,0,0.945,0.923,0.952,0.928,0.904,0.864,0.868,0.946,0.928,1.146,0.804,0.935,1.341,1.402,1.586,0.941,1.036,1.24,0.84,0.98,1.42,1.49,1.76,1.57,0.72,1,?,no,01/01/06/05/01/01@01/02@16/21/17
1152,613,0,1199,466,0,1175,630,0,2602,1685,0,1579,1114,0,1126,869,0,994,2152,631,0,1403,3571,0,2766,577,421,0,930,495,0,0.829,0.957,0.928,0.871,0.923,0.624,0.943,0.976,0.952,0.739,1.002,0.99,1.443,1.503,1.156,1.111,0.876,0.94,1,1.03,1.58,1.61,1.56,1.47,2.38,1.09,?,no,14/04@20/01/10@20/03@20/09/04
1135,591,0,1242,527,0,1118,619,0,2354,1589,0,1528,1190,0,1158,928,0,1019,7246,708,0,1588,3813,0,1852,585,410,0,853,460,0,0.867,0.932,0.946,0.878,0.926,0.808,0.912,0.977,0.952,0.841,1.089,0.48,0.342,0.207,0.231,0.358,0.34,1,1.12,0.54,0.39,0.24,0.37,0.26,1.87,0.36,?,no,99
1172,612,0,1071,359,0,1344,738,0,3021,1520,0,1310,921,0,1409,1122,0,995,2238,651,0,1274,3379,0,1987,452,366,0,900,416,0,0.884,0.957,0.956,0.955,0.94,0.876,0.946,0.969,0.959,1.005,1.366,0.927,1.088,1.346,1.205,1.116,1.298,1.1,1.41,0.98,1.14,1.39,1.22,1.18,1.81,1.14,?,no,10/01/05/01@16/19/03
1040,537,0,1243,497,0,1094,553,0,2332,1578,0,1599,1340,0,1180,924,0,999,4676,727,0,1519,3522,0,1501,563,425,0,894,484,0,0.791,0.881,0.916,0.898,0.894,0.84,0.916,0.974,0.912,0.81,0.833,1.042,0.556,0.223,0.315,0.652,0.393,1.06,0.96,1.16,0.69,0.25,0.47,0.32,3.35,0.7,?,no,01/06/02/01
